name,image,time,ingredient,nutrition,categoty,methode
Jerk prawn & coconut rice bowls,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2016/10/jerk-rice-bowl.jpg,Prep:2Cook:6,"['150g pack raw peeled king prawns', '1 ½ tbsp jerk seasoning', '400g can kidney beans in chilli sauce', '250g pouch coconut rice']","['  kcal 531  ', '  fat 14g  ', '  saturates 5g  ', '  carbs 62g  ', '  sugars 11g  ', '  fibre 13g  ', '  protein 29g  ', '  salt 2.6g  ']",under-20-minutes,"['Heat 1 tbsp flavourless oil in a large frying pan. Add the prawns and the jerk seasoning, and cook for 1-2 mins. Drain the beans, reserving 3 tbsp of the chilli sauce.', 'Add the beans to the pan along with the reserved sauce and the coconut rice. Fry for 3-4 mins, then season with salt to taste and spoon into two bowls to serve.']"
Penne with a punchy tuna sauce,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2016/09/penne-with-a-punchy-tuna-sauce.jpg,Prep:5Cook:15,"['350g penne', '1 tbsp olive oil', '5 tbsp caper, drained, rinsed and patted dry with kitchen paper', '185g jar pitted black olives, drained and roughly chopped', 'zest and juice 1 lime', '2 x 200g tins tuna in spring water, drained', '4 tbsp grated Parmesan', '½ small pack basil, leaves picked']","['  kcal 537  ', '  fat 14g  ', '  saturates 4g  ', '  carbs 64g  ', '  sugars 1g  ', '  fibre 7g  ', '  protein 34g  ', '  salt 2.1g  ']",under-20-minutes,"['Bring a large pan of salted water to the boil and cook the penne for 1 min less than pack instructions. Drain, reserving a cup of the cooking water, and leave the pasta in the colander.', 'Heat the oil in the same pan you cooked the pasta in over a medium-high heat. When hot, add the capers and stir to coat in the oil. When the capers start to pop, reduce the heat and add the olives, lime zest and juice and tuna. Stir together, then return the pasta to the pan with the reserved cooking water. Stir through the Parmesan and basil and season with black pepper.']"
Gnocchi with mushrooms & blue cheese,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2016/08/gnocchi-with-mushrooms.jpg,Prep:10Cook:10,"['2 x 400g packs fresh gnocchi', '1 tbsp olive oil', 'knob of butter', '1 large onion, roughly chopped', '500g small Forestière or Portobello mushrooms, sliced', '2 large garlic cloves, chopped', '150g pack creamy blue cheese (we used Danish blue)', 'small pack parsley, chopped']","['  kcal 471  ', '  fat 15g  ', '  saturates 8g  ', '  carbs 63g  ', '  sugars 8g  ', '  fibre 8g  ', '  protein 16g  ', '  salt 2.7g  ']",under-20-minutes,"['Bring a large pan of water to the boil and cook the gnocchi following pack instructions. When they float to the top of the pan, they are ready. Drain and set aside.', 'Meanwhile, heat the oil and butter in a large lidded frying pan. Add the onion and mushrooms, cook for 1 min over a high heat, then turn down the heat to medium, put the lid on and cook for 5 mins, stirring a few times.', 'Remove the lid and add the garlic, cook for 1-2 mins, then stir the gnocchi into the pan. Scatter over blobs of cheese and the parsley.']"
Easy laksa,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2016/07/cheats-laksa.jpg,Cook:2,"['3 tbsp Thai green curry paste', '400ml can coconut milk', '150g cooked prawns', '250g pack courgetti']","['  kcal 478  ', '  fat 39g  ', '  saturates 29g  ', '  carbs 11g  ', '  sugars 7g  ', '  fibre 4g  ', '  protein 18g  ', '  salt 2.1g  ']",under-20-minutes,"['Heat 1 tsp flavourless oil in a frying pan over a medium heat. Add the curry paste and cook for 1 min. Pour in the coconut milk, then leave to bubble away for a few mins before adding the prawns and courgetti. Cook for 1 min more to warm through, then divide between bowls.']"
"Beetroot, feta & grain salad",https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2016/06/beetroot-feta-grain-salad.jpg,Prep:2,"['110g bag mixed leaves', '100g marinated feta', '400g tub beetroot salad', '1 ready-to-eat mixed grain pouch']","['  kcal 509  ', '  fat 21g  ', '  saturates 8g  ', '  carbs 59g  ', '  sugars 24g  ', '  fibre 10g  ', '  protein 17g  ', '  salt 2.3g  ']",under-20-minutes,"['Put all the ingredients in a large bowl and toss together with some seasoning, The oil in the feta will create a dressing for the salad.']"
20-minute pork pan-fry,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--4491_12.jpg,Cook:20,"['500g pork tenderloin fillet', '1 tbsp plain flour', '2 tsp dried rosemary', '3 tbsp olive oil', '250g chestnut mushrooms, sliced', '1 fat garlic clove, finely chopped', '300ml vegetable stock']","['  kcal 288  ', '  fat 17g  ', '  saturates 4g  ', '  carbs 5g  ', '  sugars 0g  ', '  fibre 1g  ', '  protein 30g  ', '  salt 0.42g  ']",under-20-minutes,"['Coat the pork: Cut the pork diagonally into finger-thick slices. Tip the flour and rosemary into a large plastic food bag, add some salt and pepper and the pork, and toss until the meat is well coated.', 'Start cooking: Heat 2 tablespoons of the oil in a large wide frying pan. Add the pork and fry for about 3-4 minutes until nicely browned on both sides, turning once. Remove from the pan.', 'Fry the mushrooms: Heat the remaining oil in the pan, tip in the mushrooms and fry until they start to soften, about 2 minutes. Sprinkle in the garlic and return the pork to the pan with any flour left in the bag. Stir in the stock and bring to the boil. Simmer for 5 minutes or until the pork is cooked.']"
Quick chilli with creamy chive crushed potatoes,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--513567_11.jpg,Prep:5Cook:15,"['454g pack reduced-fat pork sausage', '2 tsp vegetable oil', '1kg new potatoes, skins on, thickly sliced', '2 red pepper, deseeded and sliced', '2 garlic clove, crushed', '1 tsp each ground coriander, chilli powder and ground cumin', '400g can red kidney beans in water, rinsed and drained', '2 x 400g cans chopped tomatoes with herbs', '2 tsp caster sugar', '5 tbsp 0% fat Greek yogurt', '20g pack chive, snipped']","['  kcal 547  ', '  fat 14g  ', '  saturates 4g  ', '  carbs 80g  ', '  sugars 19g  ', '  fibre 11g  ', '  protein 31g  ', '  salt 1.84g  ']",under-20-minutes,"['Squeeze 3 balls of meat from each sausage, then fry in the oil for 5 mins until golden. While they cook, put the potatoes on to boil for 10 mins until tender. Add the peppers to the pan, then fry for 4 mins more. Tip in the garlic and spices, fry for 1 min, then add the beans, tomatoes and sugar. Simmer for 5 mins until saucy and the meatballs are cooked.', 'Drain the potatoes, then crush with a masher. Fold through the yogurt and chives, loosen with a splash of water, then serve with the chilli. Top with a dollop more yogurt and sprinkling of chives, if you like.']"
"Bows with tuna, olives & capers",https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--3130_11.jpg,Prep:10Cook:10,"['400g pasta bows', '6 tbsp extra-virgin olive oil', '2 garlic cloves, crushed', '2 x 200g cans tuna, drained', '85g pitted olives, halved', '2 tbsp capers, rinsed', 'small bunch flatleaf parsley, roughly chopped']","['  kcal 677  ', '  fat 28g  ', '  saturates 4g  ', '  carbs 76g  ', '  sugars 2g  ', '  fibre 4g  ', '  protein 35g  ', '  salt 2.36g  ']",under-20-minutes,"['Cook pasta following pack instructions. Drain, reserving a few tablespoons of water in the bottom of the pan. ', 'Return the pasta to the pan over a low heat, stir in the olive oil and garlic and allow to infuse for 1 min. Toss through the remaining ingredients, season and serve.']"
"Beef, mushroom & greens stir-fry",https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--24194_11.jpg,Prep:10Cook:10,"['4 tbsp oyster sauce', '2 tbsp dark soy sauce', '1-2 tbsp vegetable oil', '400g beef rump steak, thinly sliced across the grain into ½cm thick pieces', 'finger-tip length chunk fresh root ginger, chopped', '300g spring greens, sliced', '150g pack chestnut mushrooms, sliced']","['  kcal 273  ', '  fat 17g  ', '  saturates 5g  ', '  carbs 7g  ', '  sugars 5g  ', '  fibre 3g  ', '  protein 25g  ', '  salt 3.13g  ']",under-20-minutes,"['Mix the sauces together and set aside. Heat a wok until smoking hot, add 1 tsp oil, then stir-fry the meat until browned all over. You may need to do this in 2 batches, adding a little more oil. Remove the meat, then wipe the wok clean. ', 'Add a little more oil. Stir-fry the ginger until golden, then add the spring greens and mushrooms. Cook for 3 mins, stirring often, then add the steak and soy sauce mixture. Cook for 3-4 more mins until the sauce has thickened a little and everything is warmed through. Serve over rice or noodles.']"
Tomato & thyme cod,https://www.bbcgoodfoodme.com/assets/legacy/user-collections/my-colelction-image/2015/12/recipe-image-legacy-id--192662_12.jpg,Prep:5Cook:15,"['1 tbsp olive oil', '1 onion, chopped', '400g can chopped tomatoes', '1 heaped tsp light, soft brown sugar', 'few sprigs thyme, leaves stripped', '1 tbsp soy sauce', '4 cod, fillets (we like No Catch) or another white flaky fish, such as pollack']","['  kcal 172  ', '  fat 4g  ', '  saturates 1g  ', '  carbs 7g  ', '  sugars 6g  ', '  fibre 1g  ', '  protein 27g  ', '  salt 1.11g  ']",under-20-minutes,"['Heat the oil in a frying pan, add the onion, then fry for 5-8 mins until lightly browned. Stir in the tomatoes, sugar, thyme and soy, then bring to the boil. ', 'Simmer 5 mins, then slip the cod into the sauce. Cover and gently cook for 8-10 mins until the cod flakes easily. Serve with baked or steamed potatoes.']"
"Rice noodles with sundried tomatoes, Parmesan & basil",https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--327757_10.jpg,Prep:10Cook:5,"['250g medium rice noodles', '85g sundried tomatoes plus 2 tbsp of their oil', '3 garlic cloves', '25g parmesan (or vegetarian alternative), shaved or grated', 'large handful basil leaves, torn']","['  kcal 329  ', '  fat 10g  ', '  saturates 2g  ', '  carbs 55g  ', '  sugars 2g  ', '  fibre 2g  ', '  protein 7g  ', '  salt 0.89g  ']",under-20-minutes,"['Prepare the noodles according to pack instructions, then drain. Heat the oil, then fry the tomatoes and garlic for 3 mins. Toss the noodles and most of the cheese and basil into the pan, season, then scatter over the remaining cheese and basil.']"
Teriyaki mackerel with tangy cucumber salad,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--48334_10.jpg,Prep:10Cook:10,"['2 hot-smoked, peppered mackerel fillets', '1 tbsp teriyaki marinade (we used Kikkoman), plus more if you like', 'bunch spring onions, finely sliced', '100g basmati rice', '½ cucumber, halved, deseeded and sliced', '50g baby spinach leaves', '85g (or a big handful) beansprouts', '1 tsp sugar', '1 tbsp rice or white wine vinegar']","['  kcal 489  ', '  fat 23g  ', '  saturates 6g  ', '  carbs 48g  ', '  sugars 7g  ', '  fibre 3g  ', '  protein 24g  ', '  salt 2.86g  ']",under-20-minutes,"['Put the mackerel into a shallow dish, splash over the marinade and scatter with half the spring onions. Set aside. Put the rice into a pan, cover with a fingertip of water, season with salt, then bring to the boil. Turn down heat, stir, then cover and simmer for 10 mins until all of the water has disappeared. Take off the heat, cover and leave to steam for 5 mins. ', 'Mix the cucumber with the remaining onions, spinach leaves and beansprouts. Stir together the sugar and vinegar with some seasoning. Lift the fish out of the marinade and put onto 2 plates. Drizzle with more marinade from the dish, if you like. Spoon the rice alongside, then toss the salad with the dressing and serve.']"
Venetian-style pasta,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--48326_10.jpg,Prep:5Cook:12,"['2 red onions, sliced', '1 tbsp olive oil', '200g pasta shapes', '4 tsp balsamic vinegar', '2 tbsp sultanas', '4 tsp capers, drained and rinsed well', '2 tbsp toasted pine nuts', '140g spinach leaves']","['  kcal 568  ', '  fat 15g  ', '  saturates 2g  ', '  carbs 97g  ', '  sugars 21g  ', '  fibre 7g  ', '  protein 17g  ', '  salt 0.74g  ']",under-20-minutes,"['Start frying the onions in the oil in a non-stick frying pan – you’ll need to cook them for about 10 mins until they’re very soft. Meanwhile, boil the pasta. ', 'Stir the vinegar, sultanas, capers and most of the pine nuts into the soft onions with some seasoning, then cook for 1 min more to soften the sultanas. Stir in the spinach with a splash of pasta water. Drain the pasta, then toss with the onion mix – the spinach should wilt as you do. Divide between 2 bowls, scatter with the remaining pine nuts and serve.']"
Steak & caramelised onion sandwich,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--2447_10.jpg,Cook:15,"[""4 minute steaks (Sainsbury's Taste the Difference are good) or 2 x 1cm thick sirloin steaks"", '1 tbsp olive oil, plus extra for drizzling', '1 small ciabatta loaf', '4 tbsp caramelised onions', 'half an 85g bag watercress']","['  kcal 525  ', '  fat 21g  ', '  saturates 5g  ', '  carbs 33g  ', '  sugars 2g  ', '  fibre 2g  ', '  protein 52g  ', '  salt 1.85g  ']",under-20-minutes,"['Put the grill on. Heat a little oil in a frying pan. Season both sides of the steaks with salt, then fry for 1-2 minutes on each side. Meanwhile, slice the ciabatta in half lengthways and grill the cut sides until golden. ', 'Drizzle the toasted ciabatta with olive oil, spread the bottom half with the onions and sit the steaks on top. Cover with the watercress and close the sandwich with the other half of the ciabatta. Cut into four sandwiches and serve two per person. Serve hot. ']"
Speedy prawn fried rice,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--7355_12.jpg,Prep:5Cook:10,"['1 tbsp sunflower oil', '1 red onion', '200g pack mixed vegetable medley', '200g pack large prawns, raw or cooked, defrosted if frozen', '3 garlic cloves, finely chopped', '2 tbsp Thai fish sauce', '500g cooked, rice, use home-cooked or Tilda Rizazz basmati rice', 'chopped coriander and soy sauce, to serve']","['  kcal 249  ', '  fat 4g  ', '  saturates 1g  ', '  carbs 43g  ', '  sugars 4g  ', '  fibre 1g  ', '  protein 14g  ', '  salt 1.74g  ']",under-20-minutes,"['Heat the oil in a large wok. Add the red onion and vegetables, then stir-fry for 2 mins until starting to wilt. Throw in the prawns, garlic and fish sauce and cook everything together for 3-4 mins until the prawns change colour and cook through. (If using cooked prawns, you just need to stir them into the rice to warm through before serving.) ', 'Scatter in the rice, then carry on cooking for 3-4 mins until the rice is piping hot. Serve scattered with coriander and pass round the soy sauce bottle for those who want it. ']"
Lemon chicken with spring veg noodles,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--9413_11.jpg,Prep:5Cook:15,"['1 tbsp sunflower oil', '2 skinless chicken breasts, cut into strips', 'zest and juice 1 lemon', '1 tbsp caster sugar', '2 tbsp grated fresh root ginger', '2 tsp cornflour', '125g pack or 2 sheets medium dried egg noodles', '200g frozen peas and bean mix', '4 spring onions, sliced', '1 tbsp roasted cashews']","['  kcal 553  ', '  fat 12g  ', '  saturates 2g  ', '  carbs 69g  ', '  sugars 12g  ', '  fibre 6g  ', '  protein 47g  ', '  salt 1.1g  ']",under-20-minutes,"['Heat the oil in a non-stick pan, then fry the chicken for 5 mins until almost cooked. Tip onto a plate. Pour 250ml water into the pan with the lemon zest and juice, sugar and ginger. In a bowl, mix the cornflour with a little water until smooth, then whisk into the pan. Bring to the boil, stirring, then add the chicken to the sauce. Reduce the heat. Bubble for a few mins until chicken is cooked and the sauce thickened. ', 'Meanwhile, cook the noodles and veg together in boiling water for 4 mins, then drain. Toss together the chicken, noodles, veg and spring onions; serve scattered with nuts.']"
20-minute rice supper,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--3284_11.jpg,Prep:5Cook:15,"['300g long grain rice', '600ml hot vegetable or fish stock (from a cube is fine)', '1 tbsp korma curry paste', '100ml frozen peas', '150g pack smoked mackerel, skinned', '3 tbsp low-fat crème fraîche', '2 hard-boiled eggs, quartered', 'handful coriander, to serve']","['  kcal 495  ', '  fat 18g  ', '  saturates 5g  ', '  carbs 68g  ', '  sugars 1g  ', '  fibre 1g  ', '  protein 18g  ', '  salt 1.48g  ']",under-20-minutes,"['Tip the rice into a large microwavable container. Mix together the stock and curry paste, then pour over the rice. cover with cling film and pierce a few times with a fork. Microwave for 6 mins on High. ', 'Break the mackerel into large chunks and stir through the rice along with the peas and crème fraîche, then microwave for 6-8 mins more on medium until the rice is tender. Top with the eggs and serve sprinkled with the coriander. ']"
Lamb cutlets with lentil & feta salad,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--411500_12.jpg,Prep:5Cook:15,"['300g frozen peas', '2 x 410g/14oz cans green lentil, rinsed and drained', '4 tbsp white wine vinegar', '2 tbsp caster sugar', '1 small bunch mint, roughly chopped', '200g pack reduced-fat feta cheese, crumbled', '8 lamb cutlets', '1 tsp olive oil']","['  kcal 716  ', '  fat 43g  ', '  saturates 22g  ', '  carbs 33g  ', '  sugars 12g  ', '  fibre 7g  ', '  protein 52g  ', '  salt 3.38g  ']",under-20-minutes,"['Cook peas in boiling water for 3-4 mins until just tender, then drain. Mix with the lentils, vinegar, sugar and mint, then crumble in the feta and season well. ', 'Heat a griddle pan, brush the cutlets with a little oil and season. Cook in the hot pan for 4 mins on each side until browned and the middle is pink. Divide the salad between four bowls, then top with a couple of cutlets per person.']"
