name,image,time,ingredient,nutrition,categoty,methode
Self-saucing sticky toffee chocolate pudding,https://images.immediate.co.uk/production/volatile/sites/30/2020/12/Molten_chocolate_sticky_toffee_pudding-694940c.jpg,Prep:20Cook:40plus30soaking,"['200g pitted medjool dates ', '100g unsalted butter, softened, plus extra for the dish ', '75g demerara sugar ', '75g dark brown soft sugar ', '2 large eggs ', '250g plain flour ', '1 tsp bicarbonate of soda ', '1 tbsp baking powder ', '100g dark chocolate, roughly chopped ', 'vanilla ice cream or custard, to serve ', '200ml double cream ', '75g unsalted butter, cubed ', '200g dark brown soft sugar ', '30g cocoa powder ']","['  kcal 604  ', '  fat 32g  ', '  saturates 19g  ', '  carbs 72g  ', '  sugars 0g  ', '  fibre 4g  ', '  protein 7g  ', '  salt 0.7g  ']",easy-pudding,"['Put the dates in a bowl and pour in 300ml boiling water. Leave to soak for 30 mins. Meanwhile, make the sauce by tipping all the ingredients, a big pinch of salt and 300ml boiling water into a pan, then whisk over a medium heat and simmer for 2 mins. Pour into a jug and leave to cool slightly. Once the dates are soaked, use a hand blender to blitz the dates and water until you have smooth paste. Leave to cool slightly. Butter a deep 35 x 25cm dish.', 'Heat oven to 180C/160C fan/gas 4. Beat together the butter and sugar for 3 mins until smooth. Add the eggs, one at a time, beating between each addition. Fold in the flour, bicarb and baking powder along with a pinch of salt. Once combined, mix in the date purée, then fold in the dark chocolate. Pour the sponge batter into the prepared dish and spread out evenly using the back of a spoon. Pour the chocolate sauce evenly over the top of the batter.', 'Bake in the oven for 30-35 mins until risen, then leave to rest for 2 mins. Serve warm with a big scoop of ice cream or warm custard.']"
Vegan custard,https://images.immediate.co.uk/production/volatile/sites/30/2020/10/Coconut-custard-5016338.jpg,Prep:5Cook:10,"['4 tbsp custard powder ', '4 tbsp golden caster sugar ', '2 x 400ml cans low-fat coconut milk ', '200ml water ']","['  kcal 147  ', '  fat 8g  ', '  saturates 6g  ', '  carbs 18g  ', '  sugars 0g  ', '  fibre 0.1g  ', '  protein 1g  ', '  salt 0.1g  ']",easy-pudding,"['Combine the custard powder with the sugar. Add 2-4 tbsp coconut milk from a 400ml can and mix to a smooth paste. Heat the rest of the coconut milk from the can in a pan with another 400ml can coconut milk and the water until almost boiling. Whisk some of the coconut milk mixture into the custard powder mixture until it looks like a smooth custard sauce, then tip this into the pan with the rest of the hot coconut milk. Return to the boil over a low heat, stirring continuously, until you have a thick, smooth custard.']"
Egg custard,https://images.immediate.co.uk/production/volatile/sites/30/2021/02/Baked-custard-b5a6524.jpg,Prep:10Cook:40,"['3 eggs, plus 1 yolk, lightly beaten ', '1 vanilla pod, split lengthways and seeds scraped out or 1 tsp vanilla bean paste ', '60g caster sugar ', '215ml whole milk ', '215ml double cream ', 'nutmeg, to grate ']","['  kcal 434  ', '  fat 36g  ', '  saturates 21g  ', '  carbs 18g  ', '  sugars 0g  ', '  fibre 0g  ', '  protein 9g  ', '  salt 0.3g  ']",easy-pudding,"['Heat the oven to 150C/130C fan/gas 2. Beat together the eggs, vanilla and sugar with a wooden spoon until combined. Mix in the milk and cream and pour into a medium-sized dish. Finely grate over a generous grating of nutmeg.', 'Half-fill a roasting tin with water to make a bain-marie. Place the dish in the tin so that the water comes about three-quarters of the way up the sides of the dish. Bake for 45-50 mins, or until just set with a slight wobble in the centre. Serve warm or leave to cool in the fridge overnight. Serve with poached fruit.']"
Slow cooker sticky toffee pudding,https://images.immediate.co.uk/production/volatile/sites/30/2020/10/Sticky-Toffee-Pudding-ef07c63.jpg,Prep:30Cook:8hrsplus30soaking,"['250g pitted dates, chopped ', '100g butter, plus extra for the basin ', '4 tbsp treacle ', '1 tsp vanilla extract ', '250g light brown soft sugar ', '300ml double cream ', '2 eggs, lightly beaten ', '200g self-raising flour ', '1 tsp bicarbonate of soda ', 'vanilla ice cream, to serve ']","['  kcal 625  ', '  fat 32g  ', '  saturates 19g  ', '  carbs 76g  ', '  sugars 0g  ', '  fibre 3g  ', '  protein 6g  ', '  salt 1.03g  ']",easy-pudding,"['Put the dates in a heatproof bowl, cover with 150ml boiling water, and leave to soak for 30 mins. Butter a 1-litre pudding basin and line the base with baking parchment.', 'Tip half the butter, half the treacle, the vanilla, 75g of the sugar and the cream into a pan set over a medium heat. Cook for 4-5 mins, stirring, until the sugar dissolves. Turn up the heat, bubble for 3 mins, then whisk in a pinch of salt. Pour a third of the sauce into the basin.', 'Beat the remaining butter, treacle, sugar and the eggs together, then fold in the flour, bicarb, ¼ tsp salt, the dates and their soaking liquid. Spoon into the basin and smooth the surface, leaving a 1cm gap from the top. Cover with a double layer of baking parchment and foil, making a pleat in the middle so the pud can expand. Secure with kitchen string.', 'Set the slow cooker to low. Sit the basin inside, then add boiling water so it comes halfway up the basin. Cover and cook for 7-8 hrs. Run a knife around the edge of the pudding and turn out onto a plate. Reheat the remaining sauce and pour over. Serve with ice cream.']"
Millionaire’s chocolate brownie tart,https://images.immediate.co.uk/production/volatile/sites/30/2020/10/Millionaires-chocolate-brownie-tart-f8b46a7-6b2a0bb.jpg,Prep:40Cook:1hrs15plus2hrschilling,"['175g plain flour, plus extra for dusting ', '85g icing sugar ', '50g cocoa powder ', '140g cold butter, cut into cubes ', '2 egg yolks, lightly beaten ', '150g butter, chopped ', '200g dark chocolate, broken into pieces ', '2 eggs ', '200g golden caster sugar ', '75g cocoa powder, plus extra to serve ', '18 caramel-filled chocolates ']","['  kcal 528  ', '  fat 33g  ', '  saturates 20g  ', '  carbs 48g  ', '  sugars 0g  ', '  fibre 4g  ', '  protein 7g  ', '  salt 0.5g  ']",easy-pudding,"['To make the pastry, sift the flour, icing sugar and cocoa together into a bowl. Add the butter and rub it in with your fingers until the mixture resembles breadcrumbs. Add the egg yolks and 3 tbsp ice-cold water, and continue to mix with your fingers until you have a soft dough. Alternatively, do this in a food processor by pulsing the ingredients together. Wrap the dough and chill for at least 1 hr. Will keep chilled for up to two days.', 'Roll the dough out on a lightly floured surface to the thickness of a £1 coin, then use it to line a 23cm loose-bottomed tart tin, working the pastry to the edge and leaving some overhanging. Cover and put in the fridge to chill for a further hour.', 'Heat the oven to 190C/170C fan/gas 5. Line the case with baking parchment, then fill with baking beans. Bake for 20 mins. Remove the baking beans and parchment, and bake for a further 15-20 mins, or until the base is crisp. Leave to cool completely. Once cooled, use a sharp knife to trim off the excess pastry and create a smooth edge.', 'For the filling, melt the butter and dark chocolate together in a heatproof bowl set over a pan of simmering water, making sure the bowl doesn’t touch the water. Stir until smooth, remove from the heat and leave to cool slightly. Beat the eggs and sugar with an electric whisk in another bowl for 5-6 mins, or until thick and pale. Fold in the chocolate, then sift in the cocoa.', 'Scatter the caramel chocolates over the base of the pastry case, then pour over the filling. Transfer the tart to a baking sheet and put in the oven (still set at 190C/170C fan/gas 5) for 20-25 mins, or until set and the top has formed a crust. Leave to cool to room temperature, then carefully remove from the tin and put on a serving plate. Dust with the extra cocoa and sprinkle over a little sea salt, if you like.']"
Iced chocolate and cherry trifle,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2019/03/cherry-chocolate-loaf.jpg,Prep:30Cook:38pluschilling,"['1 tin or jar black cherries in syrup (about 400g)', '150ml whipping cream', '80g chocolate brownies or muffins', '200g dark chocolate, chopped', '150g mascarpone', '2 tbsp icing sugar']","['  kcal 321  ', '  fat 24g  ', '  saturates 14g  ', '  carbs 22g  ', '  sugars 19g  ', '  fibre 3g  ', '  protein 3g  ', '  salt 0.09g  ']",easy-pudding,"['Line a 900g loaf tin or terrine with baking parchment. Tip the cherries into a sieve over a saucepan and drain off the syrup. Bring the syrup to a boil and simmer until it thickens and is reduced by half, about 5 mins, and stir back in the cherries. Spoon the cherries and syrup into the base of the tin and leave to cool.', 'Whip half of the cream until it thickens but is not stiff, spoon this in a layer over the cherries. Cut the brownie or cupcake into pieces and make a layer on top of the cream. Melt 100g chocolate carefully in a small pan and leave to cool a little.', 'Tip the mascarpone into a bowl and add the remaining cream and the icing sugar, whisk together with electric beaters until they are just combined and the mixture is thick, stir in the melted chocolate with a spatula. Spoon the chocolate mixture on top and smooth the surface. Put the trifle into the fridge for 30 mins.', 'Melt the remaining chocolate in the same way, leaving to cool a little and pour it onto the trifle, tip the loaf tin back and forth to make a thin, even layer. Wait for the chocolate to set and then cover the tin or terrine and put it into the freezer. Freeze for up to 1 week.', 'To serve, take the tin or terrine out of the freezer and leave it to sit for 10 mins, then tip it out onto a serving plate. The syrup from the cherries will run down the sides a little, leave the trifle to sit for another 20 mins before cutting into slices to serve.']"
Blueberry & orange traybake pancake,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2019/05/blueberry-orange-traybake-pancake.jpg,Prep:5Cook:30,"['1 tbsp melted unsalted butter, plus extra for the tin', '200g self-raising flour', '1 tsp baking powder', '1 egg', '250ml milk', '2 tbsp golden caster sugar', '1 large orange, zested and juiced', '150g blueberries', 'icing sugar, for dusting', 'extra blueberries, blueberry compote or ice cream, to serve (optional)']","['  kcal 230  ', '  fat 6g  ', '  saturates 3g  ', '  carbs 38g  ', '  sugars 12g  ', '  fibre 2g  ', '  protein 6g  ', '  salt 0.6g  ']",easy-pudding,"['Heat oven to 180C/160C fan/gas 4. Brush a 25 x 20 x 2cm baking tray with butter. Tip the flour and baking powder into a bowl and mix in the egg, milk, butter and caster sugar. Stir in the orange zest and 50ml juice.', 'Scrape the mixture into the tin and level the surface. Dot the blueberries over the top and bake for 20 mins or until the middle of the pancake feels cooked through when pressed lightly. Dust with icing sugar and serve with more blueberries, blueberry compote or ice cream, if you like.']"
Lighter gingerbread,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/lighter-gingerbread.jpg,Prep:35Cook:40,"['140g dried pitted whole dates preferably Medjool, chopped into small pieces', '75ml rapeseed oil, plus a few drops for greasing', '75g black treacle', '50g maple syrup', '1 tsp finely grated fresh ginger', '1 large egg', '175ml buttermilk', '250g plain flour', '1 tsp bicarbonate of soda', '1 tbsp ground ginger', '½ tsp ground cinnamon', '50g dark muscovado sugar']","['  kcal 116  ', '  fat 4.1g  ', '  saturates 0.4g  ', '  carbs 17.5g  ', '  sugars 8.6g  ', '  fibre 0.7g  ', '  protein 2g  ', '  salt 0.2g  ']",easy-pudding,"['Put the dates in a small bowl and pour over 125ml of boiling water. Leave to cool for 30 mins. Lightly oil a 28 x 19 x 3cm traybake tin, then line the base with baking parchment. ', 'Meanwhile, put the oil, black treacle, maple syrup and freshly grated ginger in a bowl and beat together with a fork to mix well. Set aside. Beat the egg in a small bowl and stir in the buttermilk. In a large bowl, mix the flour with the bicarbonate of soda, ground ginger, cinnamon and sugar – rub the mixture between your fingers to break down any lumpy bits of sugar. Heat oven to 160C/140C fan/gas 3. ', 'Blend the dates and their liquid to a thick purée in a small food processor. Pour the egg, the dates and the treacle mixture into the bowl with the flour. Stir together briefly with a wooden spoon just until well mixed – the mixture will be soft like a thick batter. Pour it into the lined tin, gently level the mixture and bake for 40-45 mins. To test if it’s done, insert a skewer in the centre – if the skewer comes out clean with no uncooked mixture on it, and the cake feels firm but springy to the touch, it should be done. ', 'Leave in the tin for a few mins before removing to a wire rack, peeling off the parchment and leaving to cool completely. If you can wait, wrap it well in parchment, then foil. Leave for a day before cutting, as it will become stickier – it will keep moist for 3-4 days.']"
Lighter Creamy vanilla rice pudding,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/lighter-creamy-vanilla-rice-pudding.jpg,Prep:5Cook:1hrs30,"['¼ tsp butter, for greasing', '85g short-grain (pudding) rice', '1 tbsp light muscovado sugar', '2 tsp golden caster sugar', '700ml semi-skimmed milk, plus 50ml', '½ vanilla pod', '3 tbsp half-fat crème fraîche', 'fresh raspberries, to serve (optional)']","['  kcal 204  ', '  fat 6.1g  ', '  saturates 3.9g  ', '  carbs 29g  ', '  sugars 12.6g  ', '  fibre 0.6g  ', '  protein 8.1g  ', '  salt 0.2g  ']",easy-pudding,"['Heat oven to 150C/130C fan/gas 2. Grease a 1.2-litre (about 5cm deep) ovenproof baking dish (see tip, below left) and stand it on a baking tray. Tip the rice into a pan with both the sugars and all the milk. Split the ½ vanilla pod horizontally, scrape out the seeds into the pan and drop in the pod. Heat the milk, whisking. As it is about to come to the boil, immediately remove from the heat. Pour the mixture into the dish, scraping out all the rice and seeds from the bottom of the pan. ', 'Bake for 30 mins, then remove and stir. Return the pudding to the oven for another 30 mins. Stir again and return for a further 25-30 mins until the rice is cooked and has absorbed enough of the milk to give the mixture a creamy consistency. ', 'Remove the pudding, let it sit for 1-2 mins, then stir in the crème fraîche to make it extra creamy. Serve with raspberries, if you like.']"
Apple pie,https://www.bbcgoodfoodme.com/assets/legacy/user-collections/my-colelction-image/2015/12/apple-pie.jpg,Prep:30Cook:30,"['225g plain flour', '140g butter or margarine', '3 large cooking apples', '2 tbsp honey', 'pinch of cinnamon', 'pinch of mixed spice', '1 egg, beaten', 'crème fraîche, vanilla ice cream or natural yogurt, to serve']","['  kcal 527  ', '  fat 31g  ', '  saturates 19g  ', '  carbs 52g  ', '  sugars 11g  ', '  fibre 5g  ', '  protein 8g  ', '  salt 0.6g  ']",easy-pudding,"['Heat oven to 200C/180C fan/gas 6. To make the pastry, sift the flour into a large mixing bowl and add the butter or margarine. Using your fingers, mix together until the mixture resembles breadcrumbs. ', 'Add about 3 tbsp cold water – 1 tbsp at a time – to bind the mixture into a ball. Then wrap it in cling film and leave to chill in the fridge while you prepare the apples, or for 30 mins if you have time. ', 'While the pastry is chilling, core the apples, then cut into even-sized chunks so they all cook in the same amount of time. Put the apples into the pie dish, drizzle over the honey and add the cinnamon, mixed spice and about 2 tbsp water. ', 'Roll out the pastry on a floured work surface until it is large enough to cover the pie dish. Using the rolling pin, carefully lift the pastry and lay it over the top of the apple mixture. Carefully trim off the excess pastry (this can be rerolled and cut into shapes to decorate the pie crust if you like) and press the pastry edges onto the dish to create a seal. ', 'Make a small cut in the pastry so that the air can escape during cooking, then brush with beaten egg to glaze. ', 'Bake the pie in the oven for 20-30 mins until the pastry is golden and sandy in appearance and the apple filling is bubbling and hot. Serve while still warm with crème fraîche, ice cream or natural yogurt.']"
