name,image,time,ingredient,nutrition,categoty,methode
"Matzo granola with coconut, cashew & cranberry",https://images.immediate.co.uk/production/volatile/sites/30/2022/03/Granola-924b6ff.jpg,Prep:5Cook:20,"['5 sheets matzo (any type: wholemeal, rye, spelt, gluten-free) ', '150g cashews, coarsely chopped ', '150g blanched or regular almonds, coarsely chopped ', '6 tbsp sunflower oil ', '80ml maple syrup ', '½ tsp ground cinnamon ', '75g coconut flakes ', '100g dried cranberries ']","['  kcal 187  ', '  fat 12g  ', '  saturates 2g  ', '  carbs 14g  ', '  sugars 0g  ', '  fibre 1g  ', '  protein 4g  ', '  salt 0.1g  ']",quick-and-healthy,"['Heat the oven to 200C/180C fan/gas 6 and line a baking sheet with baking parchment. Crumble the matzo into bite-sized pieces in a large bowl and mix with the chopped nuts.', 'Mix the sunflower oil, maple syrup, cinnamon and ½ tsp salt in a separate bowl, then pour this over the mixed dry ingredients. Mix well to coat and tip onto the baking sheet.', 'Bake for 10-15 mins, turning a couple of times so the granola browns evenly. After 10 mins, mix in the coconut flakes to cook for the final 5 mins. Keep an eye on it as it can quickly turn too dark. When it is golden-brown, remove from the oven and leave to cool on the baking sheet. It will crisp up as it cools. Stir in the cranberries, then transfer to a clean container when completely cool.', 'Serve with milk or Greek yogurt and chopped fruit. If you can stop snacking on it, there should be enough to get you through Passover.']"
Panuozzo sandwich,https://images.immediate.co.uk/production/volatile/sites/30/2022/03/Panuozzo-sandwich-4b19929.jpg,Prep:20Cook:12plusproving,"['300g strong white bread flour, plus extra for dusting ', '3g (about half a sachet) fast-action dried yeast ', '1 tbsp olive oil ', '1 tomato, halved and sliced ', '4 slices cooked ham ', '150g mozzarella ball, sliced and seasoned ', 'small handful of rocket (optional) ', '6 tbsp pesto (see below for the recipe) ', '1 tbsp olive oil ']","['  kcal 552  ', '  fat 25g  ', '  saturates 8g  ', '  carbs 58g  ', '  sugars 0g  ', '  fibre 3g  ', '  protein 22g  ', '  salt 0.9g  ']",quick-and-healthy,"['Put the flour in a large bowl, then stir in the yeast and a large pinch of salt. Make a well in the centre, pour in 175ml warm water and the oil and bring together with a wooden spoon to make a soft, fairly wet dough. Turn out onto a lightly floured surface and knead for 5-8 mins until smooth. Divide the dough into four balls and arrange on a floured tray, well spaced apart. Cover with a tea towel and set aside for about 40 mins-1 hr until doubled in size.', 'Heat the oven to 240C/220C fan/gas 8 and put a baking tray in the oven to heat up. Roll the dough balls out on a floured surface into long baguette sticks about 22-25cm long, place on the hot tray and bake for 10-12 mins until puffed up and golden, then leave to cool. Can be made a few hours ahead of baking.', 'To assemble, split the bread down one side and neatly layer in the tomato, ham, mozzarella and rocket, if using. Mix the pesto with the olive oil, drizzle over, halve and serve.']"
Vegan kebabs,https://images.immediate.co.uk/production/volatile/sites/30/2022/03/Vegan-kebabs-3322e41.jpg,Prep:10Cook:6,"['100g tempeh ', '2 tbsp olive oil ', '1 tbsp smoked paprika ', '1 tbsp dried oregano ', '2 tbsp vegan mayonnaise ', '½ small garlic clove, crushed ', '2 flatbreads ', '4 tbsp pickled red cabbage, drained ', '150g salad leaves ']","['  kcal 516  ', '  fat 26g  ', '  saturates 3g  ', '  carbs 45g  ', '  sugars 0g  ', '  fibre 10g  ', '  protein 19g  ', '  salt 0.6g  ']",quick-and-healthy,"['Slice the tempeh into 1/2cm thick slices. Mix 1 tbsp of the olive oil in a bowl with the paprika, oregano, a pinch of salt, crack of black pepper and 1 tbsp water. Add the tempeh, tossing to coat. Cover and leave in the fridge overnight if you can, or set aside at room temperature while you continue the recipe.', 'Beat the mayonnaise with 1/2 tbsp water and the crushed garlic in a small bowl. Heat the flatbreads in a dry pan over a medium heat for 30 seconds on each side. Slather the garlic mayonnaise over both flatbreads and top with the pickled cabbage and half the salad leaves.', 'Heat the remaining 1 tbsp oil in a large frying pan over a high heat. Fry the marinated tempeh for 2-3 mins on each side over a medium heat until crispy and browned. Pile on top of the flatbreads, fold over and serve alongside the remaining salad.']"
Smashed cannellini bean crostini,https://images.immediate.co.uk/production/volatile/sites/30/2022/02/Smashed-cannellini-bean-crostini-0ebca31.jpg,Prep:10Cook:10,"['4 tbsp olive oil, plus extra for drizzling (optional) ', '12 sage leaves (optional) ', '1 onion, finely chopped ', '1 garlic clove, finely chopped ', '1/2 tsp cracked black pepper ', '400g can cannellini beans, drained and rinsed ', '1/2 lemon, juiced ', '12 crostini or breadsticks, to serve (see tip, below) ']","['  kcal 174  ', '  fat 12g  ', '  saturates 2g  ', '  carbs 11g  ', '  sugars 0g  ', '  fibre 5g  ', '  protein 5g  ', '  salt 0.06g  ']",quick-and-healthy,"['Heat half the oil in a shallow saucepan over a low-medium heat and scatter in the sage leaves, if using. Fry for 2 mins until crisp, lift onto a plate using a slotted spoon. Tip the onion into the pan and cook for 3 mins until soft, then add the garlic and cook for 1 min more. Sprinkle in the pepper and toast for 1 min, then stir in the beans. Turn off the heat. Stir in the lemon juice.', 'Season the mixture with salt, then tip into a food processor or mini chopper with the remaining oil. Blitz everything together to your desired consistency – it can be a smooth or a rough paste. Will keep covered in the fridge for two days. Bring to room temperature 1 hour before serving.', 'Serve the dip as is with crostini or breadsticks, or drizzle with a little extra olive oil and top with the crispy sage leaves, if using.']"
Shaved fennel & rocket salad,https://images.immediate.co.uk/production/volatile/sites/30/2022/02/Shaved-fennel-and-rocket-salad-f5e2fe8.jpg,Prep:5pluspickling,"['1 fennel bulb ', '1/2 tsp fennel seeds (optional) ', '1/2 lemon, juiced ', '2 tbsp olive oil ', '50g rocket ']","['  kcal 65  ', '  fat 6g  ', '  saturates 1g  ', '  carbs 1g  ', '  sugars 0g  ', '  fibre 2g  ', '  protein 1g  ', '  salt 0.03g  ']",quick-and-healthy,"['Remove the fronds from the fennel bulb and set aside. Cut away any tough stalks, then thinly slice the bulb using a sharp knife or ideally a mandoline. Tip the fennel slices into a bowl and, using your hands, scrunch through a large pinch of salt, the fennel seeds, if using, and the lemon juice. Cover and leave to stand at room temperature for at least 10 mins, or chill for up to a few hours.', 'To serve, drizzle the pickled fennel with the olive oil, then toss through the rocket and reserved fennel fronds. Serve directly from the bowl or pile onto plates.']"
"Baked eggs with spinach, tomatoes, ricotta & basil",https://images.immediate.co.uk/production/volatile/sites/30/2022/02/Baked-Eggs-With-Spinach-a69993c.jpg,Prep:10Cook:30,"['2 tbsp olive oil ', '1 onion, finely chopped ', '1 garlic clove, crushed ', 'pinch of chilli flakes ', '3 x 400g cans finely chopped tomatoes (or blitz regular canned chopped tomatoes using a food processor or hand blender) ', '3 tbsp sundried tomato pesto (ensure vegetarian, if needed) ', '200g spinach, roughly chopped ', '8 eggs ', '100g ricotta ', '40g parmesan or vegetarian alternative, finely grated ', 'handful of basil leaves ', 'crusty bread or focaccia, to serve ']","['  kcal 271  ', '  fat 17g  ', '  saturates 5g  ', '  carbs 11g  ', '  sugars 0g  ', '  fibre 3g  ', '  protein 17g  ', '  salt 0.7g  ']",quick-and-healthy,"['Heat the oil in a large, shallow, flameproof casserole or frying pan over a low-medium heat and fry the onion with a pinch of salt for 10 mins until soft and translucent. Add the garlic and chilli flakes, and fry for 1 min more. Tip in the tomatoes, 1 tsp sugar and pesto. Season and simmer, uncovered, for 10 mins, stirring often. Tip in the spinach and cook for another 5 mins until wilted.', 'Heat the grill to high. Make eight gaps in the sauce with the back of a spoon and crack an egg into each. Dot over the ricotta and scatter with the parmesan. Cover and cook for 5 mins, then slide under the hot grill for a few minutes until the egg whites are set and the yolks runny. Scatter with the basil and serve with crusty bread for dunking.']"
"Orecchiette with butter beans, parsley, chilli & lemon",https://images.immediate.co.uk/production/volatile/sites/30/2022/02/Orecchiette-with-butter-beans-0872a01.jpg,Prep:5Cook:10,"['400g orecchiette ', '1 tbsp olive oil ', '2 red chillies, deseeded and finely chopped ', '2 garlic cloves, crushed ', '400g can butter beans, drained and rinsed ', '400g can cherry tomatoes ', '1 lemon, zested and juiced ', '½ large bunch of parsley, finely chopped ', '25g grated parmesan or vegetarian alternative (optional) ']","['  kcal 422  ', '  fat 5g  ', '  saturates 1g  ', '  carbs 73g  ', '  sugars 0g  ', '  fibre 8g  ', '  protein 16g  ', '  salt 0.02g  ']",quick-and-healthy,"['Cook the orecchiette following pack instructions until al dente, about 10 mins. Drain, reserving the cooking water.', 'Meanwhile, heat the olive oil in a large frying pan over a medium heat and fry the chillies and garlic for 2 mins until just softened. Mix in the butter beans, tomatoes, lemon zest and juice. Cook for 5 mins more, then scatter in the parsley and cook for another 2 mins. The tomatoes should have reduced slightly and the beans should be warmed through.', 'Tip the orecchiette into the frying pan with the butter bean mixture. Pour in a little of the reserved pasta cooking water if you prefer a looser sauce. Spoon into bowls and sprinkle with the cheese before serving, if you like.']"
Cheesy skillet hash brown & eggs,https://images.immediate.co.uk/production/volatile/sites/30/2022/02/Cheesy-skillet-hash-brown--50d781d.jpg,Prep:10Cook:25,"['1 large Maris Piper potato (about 250g), coarsely grated ', '1 egg, beaten ', '1 tbsp plain flour ', '20g cheddar, grated ', '3 spring onions, finely sliced ', '1 tbsp vegetable oil ', '1 egg ', '20g cheddar, grated ', '1/4 tsp chilli flakes (optional) ']","['  kcal 661  ', '  fat 35g  ', '  saturates 12g  ', '  carbs 54g  ', '  sugars 0g  ', '  fibre 5g  ', '  protein 30g  ', '  salt 1.1g  ']",quick-and-healthy,"['Heat the oven to 200C/180C fan/gas 6. Tip the grated potato into a clean tea towel and wring out any excess water. Transfer to a bowl and mix in the beaten egg, flour, cheese and half the spring onions. Season with plenty of salt and a grinding of black pepper.', 'Brush a 20cm ovenproof skillet or frying pan with the oil and set over a medium heat. Once hot, press the hash brown mixture into the pan using the back of a spoon, making a well in the middle. Fry for 6-8 mins until golden.', 'Transfer the hash brown to the oven and bake for 10 mins. For the toppings, break the egg into the gap and sprinkle the cheese over the hash brown. Bake for 8-10 mins until the potato is crisp and the egg white is set and the yolk runny (or cooked the way you prefer). Sprinkle over the remaining spring onions and the chilli flakes, if using.']"
Healthy beef chow mein,https://images.immediate.co.uk/production/volatile/sites/30/2022/02/Beef-chow-mein-e16180c.jpg,Prep:10Cook:10,"['2 wholemeal noodle nests (85g) ', '2 tsp rapeseed or sesame oil ', '200g lean fillet steak, fat removed and cut into strips ', '1 small red onion (100g), finely chopped ', '15g piece of ginger, peeled and finely chopped ', '160g chestnut mushrooms, thickly sliced ', '2 garlic cloves, finely chopped ', '160g ready-to-eat beansprouts ', '1½ tsp tamari ', '1 tbsp brown rice vinegar ', '4 spring onions (65g), cut into diagonal lengths ']","['  kcal 407  ', '  fat 11g  ', '  saturates 3g  ', '  carbs 41g  ', '  sugars 0g  ', '  fibre 8g  ', '  protein 32g  ', '  salt 1g  ']",quick-and-healthy,"['Cook the noodles following pack instructions. Meanwhile, heat half the oil in a wok and stir-fry the beef over a high heat for 30 seconds until browned. Tip onto a plate, set aside, then add the remaining oil to the wok. Stir-fry the onion and ginger until softened. Add a drop of water to prevent burning, if needed and cook covered for 2-3 mins.', 'Stir in the mushrooms and garlic, and fry until they start to soften (around 3 mins), then add the beansprouts and cook for a minute or two more until piping hot.', 'Mix the tamari and vinegar together in a small bowl with 2 tbsp water. Add the drained noodles to the wok, toss well, then add the tamari mixture, spring onions and the beef. Stir-fry for a few minutes until heated through. Season with plenty of black pepper and serve.']"
Parsley & caper dressing,https://images.immediate.co.uk/production/volatile/sites/30/2022/01/Parsley-and-caper-dressing-f6c9ce4.jpg,Prep:10Nocook,"['2 tbsp capers, drained ', 'small bunch of flat-leaf parsley ', '2 tsp Dijon mustard ', '4 tbsp olive oil ', '1 tbsp red wine vinegar ']","['  kcal 219  ', '  fat 23g  ', '  saturates 3g  ', '  carbs 1g  ', '  sugars 0g  ', '  fibre 1g  ', '  protein 1g  ', '  salt 1.1g  ']",quick-and-healthy,"['Finely chop the capers and parsley by hand.', ""Tip the chopped parsley and capers into a bowl and stir through the mustard, olive oil and vinegar to make a dressing. Alternatively, tip everything into a mini chopper and blitz until it's as smooth as you want it. Serve with the lamb chops and potatoes. Will keep chilled for up to three days.""]"
Blueberry smoothie recipe,https://images.immediate.co.uk/production/volatile/sites/30/2022/01/Blueberry-smoothie-573aa19.jpg,Prep:5,"['175g blueberries ', '1 small banana, sliced ', '1 tbsp natural or Greek yogurt ', '100ml apple juice, chilled ', '3-4 mint leaves (optional), plus extra to garnish ']","['  kcal 120  ', '  fat 3g  ', '  saturates 2g  ', '  carbs 21g  ', '  sugars 0g  ', '  fibre 2g  ', '  protein 3g  ', '  salt 0.05g  ']",quick-and-healthy,"['Put the blueberries, banana, yogurt, apple juice and mint, if using, in a blender and blitz until smooth. Add a splash of water if it seems too thick.', 'Pour the smoothie into a tall glass with a glass straw to serve. Garnish with a sprig of mint, if you like.']"
Kale & kimchi fried rice,https://images.immediate.co.uk/production/volatile/sites/30/2022/01/Kale_Kimchi_Fried_Rice_broken_yolk-e1288a9.jpg,Prep:10Cook:20,"['100g kale ', '2 tbsp sesame oil ', '3 spring onions, sliced ', '1 garlic clove, crushed ', '100g cooked basmati rice ', '120g kimchi ', '2 large eggs ', 'a few coriander leaves, to serve ', 'shichimi togarashi and chilli oil, to serve (optional) ']","['  kcal 319  ', '  fat 22g  ', '  saturates 4g  ', '  carbs 16g  ', '  sugars 0g  ', '  fibre 4g  ', '  protein 13g  ', '  salt 1.3g  ']",quick-and-healthy,"['Bring a pan of salted water to the boil, add the kale and cook for 1 min. Drain and leave to steam-dry.', 'Heat half the oil in a non-stick frying pan over a medium heat. Add the spring onions and garlic, and cook for 1 min. Turn the heat to high, stir in the rice and cook for 3 mins. Add the kimchi and kale, and stir until everything is warmed through.', 'Heat the remaining oil in separate pan set over a high heat. Crack in the eggs and cook undisturbed for several minutes or until crispy and golden around the edges and the yolks are still a little runny.', 'Divide the rice between two shallow bowls, top with the fried eggs, coriander, then the shichimi togarashi and chilli oil, if you like.']"
Banana overnight oats,https://images.immediate.co.uk/production/volatile/sites/30/2022/01/Banana-Overnight-Oats-16f2208.jpg,Prep:5plusovernightchilling(nocook),"['2 bananas, peeled ', '100g porridge oats ', '¼ tsp ground cinnamon, plus a pinch to serve ', '1 tbsp maple syrup ', '300ml milk of your choice, plus a splash ', '2 tbsp peanut or almond butter, plus extra to serve ', '2 tbsp flaked or chopped almonds ', '2-4 tbsp natural yogurt, to serve (optional) ']","['  kcal 557  ', '  fat 23g  ', '  saturates 5g  ', '  carbs 65g  ', '  sugars 0g  ', '  fibre 6g  ', '  protein 20g  ', '  salt 0.3g  ']",quick-and-healthy,"['Mash 1 banana in a bowl with a fork until smooth. Stir in the oats, cinnamon, maple syrup, milk and peanut butter. Mix well, then cover and chill overnight.', 'The next morning, stir the porridge, adding another splash of milk if the mixture is quite stiff. Divide between two bowls. Slice the remaining banana and scatter this over the porridge, drizzle with more nut butter and sprinkle over the almonds. Top with spoonfuls of yogurt, if using, and sprinkle with a pinch more cinnamon before serving.']"
"Zingy clementine, turkey & peanut salad",https://images.immediate.co.uk/production/volatile/sites/30/2021/11/Zingy-clementine-turkey-and-peanut-salad-b0ec7a9.jpg,Prep:20Cook:3,"['200g frozen edamame beans ', '2 limes, zested and juiced ', '2 tbsp peanut butter ', '2 tsp light soy sauce ', '2 tsp honey ', '¼ red cabbage (about 220g), finely shredded ', '1 red pepper, thinly sliced ', '200g leftover cooked turkey or chicken, shredded ', 'small bunch of coriander (or use mint or a mixture), leaves picked ', '4 clementines, peeled and sliced into rounds ', '50g peanuts, toasted and roughly chopped ']","['  kcal 354  ', '  fat 16g  ', '  saturates 4g  ', '  carbs 20g  ', '  sugars 0g  ', '  fibre 7g  ', '  protein 28g  ', '  salt 0.6g  ']",quick-and-healthy,"['Cook the edamame in a small pan of boiling water for 2-3 mins. Drain, then rinse under cold running water and drain again.', 'Combine the lime zest and juice, the peanut butter, soy sauce, honey and some seasoning in a large bowl to make a dressing, adding a splash of water if needed to loosen. Add the edamame, shredded cabbage, sliced pepper and shredded turkey to the bowl and toss everything together until well-coated.', 'Tip the salad onto a platter, then scatter with the coriander and clementine slices. Gently mix these into the salad with salad servers, being careful not to break the fruit up too much. Scatter over the peanuts just before serving.']"
