name,image,time,ingredient,nutrition,categoty,methode
Polish chocolate & walnut cake,https://images.immediate.co.uk/production/volatile/sites/30/2022/05/Polish-chocolate-cake-0ee3219.jpg,Prep:45Cook:1hrs40,"['150g plain flour, plus 1 tbsp ', '50g cocoa ', '8 eggs, separated ', '200g caster sugar ', '5 eggs, separated (keep the yolks for the custard) ', '200g caster sugar ', '250g walnuts, a couple of handfuls saved for decoration and the rest chopped ', '1 tbsp plain flour ', '1 tbsp potato starch ', '100g double cream ', '100g chocolate, chopped ']","['  kcal 50  ', '  fat 3g  ', '  saturates 0.4g  ', '  carbs 5g  ', '  sugars 0g  ', '  fibre 2g  ', '  protein 1g  ', '  salt 0g  ']",easy,"['Before making the cake, take the eggs and butter out of the fridge to let them warm to room temperature.', 'Heat the oven to 170C/fan 150C/gas 3½. Sift the flour and mix it with cocoa. Beat the egg whites until stiff, then add the sugar to them in small batches. Then add the egg yolks one by one, whisking constantly. Sift the flour mixed with cocoa on the egg mixture and gently fold everything together with a spatula. Pour the prepared batter into a 30cm x 22cm shallow baking tin lined with baking parchment and bake it for 35 mins. Cool for 5 mins, remove from the tin and re-line the tin.', 'To make the meringue, whisk the whites until stiff, gradually adding the sugar, one tablespoon at a time. When you have a stiff and shiny meringue, fold in the finely chopped walnuts, flour and potato flour. Spread the mixture into the tin and cook for 40 mins. Carefully remove from the oven and leave to cool.', 'For the chocolate glaze,\xa0heat the cream over low heat, then remove from the heat, pour the chopped chocolate into it and mix it until it dissolves and the glaze becomes shiny and uniform.', 'Cut the cooled chocolate sponge cake into two layers. Put the nut meringue on top of the bottom layer of sponge and sprinkle on some of the reserved walnuts. Add another layer of meringue and then\xa0the upper layer of chocolate sponge cake\xa0and cover the top with chocolate glaze. Decorate with walnuts. Put the finished cake in the fridge for 1-2 hours before serving.']"
Hummus snack packs,https://images.immediate.co.uk/production/volatile/sites/30/2022/05/Hummus-snack-packs-626073e.jpg,Prep:10Nocook,"['400g can chickpeas, drained, liquid reserved ', '1 garlic clove ', '½ tsp ground cumin ', '1 tsp ground coriander ', '1-2 tbsp lemon juice ', '1 tbsp extra virgin olive oil ', '2 x 200g bags rainbow carrots or 4 regular carrots ', '2 x 200g bags baby cucumbers or 4 regular cucumbers ']","['  kcal 164  ', '  fat 6g  ', '  saturates 1g  ', '  carbs 18g  ', '  sugars 0g  ', '  fibre 8g  ', '  protein 6g  ', '  salt 0.1g  ']",easy,"['Tip the chickpeas and garlic into a bowl with the cumin, coriander, 1 tbsp lemon juice and the oil. Add 2 tbsp of the reserved liquid from the chickpeas, then blitz using a hand blender until smooth. If the blender is struggling, add another splash of the liquid. Season and add a little more lemon juice if needed.', 'Spoon the hummus into four small containers. Will keep covered and chilled for up to three days. Slice the carrots and cucumber into batons when you’re ready to eat and serve with the hummus.']"
"Crispy potato, pepper & chorizo skewers",https://images.immediate.co.uk/production/volatile/sites/30/2022/05/Crispy-Potato-Pepper-and-Chorizo-SkewersDW-92a9e81.jpg,Prep:10Cook:30,"['500g baby new potatoes ', '3 Romano or red peppers, cut into chunks ', '250g cooking chorizo, cut into chunks ', '2 tbsp olive oil ', '2 rosemary sprigs, leaves picked and roughly chopped ', '70g mayonnaise ', '1 small garlic clove, finely grated ', '½ lemon, juiced ', 'small pinch of smoked paprika (optional) ', 'few sprigs of parsley, leaves picked (optional) ', 'salad, to serve (optional) ']","['  kcal 355  ', '  fat 26g  ', '  saturates 6g  ', '  carbs 16g  ', '  sugars 0g  ', '  fibre 4g  ', '  protein 12g  ', '  salt 1.5g  ']",easy,"['Heat a barbecue or grill. Bring a pan of lightly salted water to the boil. Add the potatoes and cook for 12 mins until a skewer can easily be inserted. Drain and leave to steam-dry. Toss the potatoes with the peppers, chorizo, olive oil and rosemary in a large bowl. Take six to eight large metal skewers and thread the potatoes, peppers and chorizo alternately onto them. Barbecue for 10-15 mins or until lightly charred on the outside, or grill for 5-6 mins on each side. ', 'Mix the mayonnaise, garlic and lemon juice together in a small bowl. Sprinkle with some paprika, if you like. Serve the skewers with the parsley scattered over, if using, and the garlic mayo and salad on the side.']"
Pear & chocolate flapjacks,https://images.immediate.co.uk/production/volatile/sites/30/2022/05/Pear-and-chocolate-flapjacks-676c592.jpg,Prep:10Cook:40,"['150g butter, plus a little extra for the tin ', '150g light brown soft sugar ', '4tbsp honey ', '300g porridge oats ', '4 pear halves in juice, from a can ', '100g dark chocolate, melted ', 'pastry brush ', '20cm x 20cm square baking tin ', 'baking parchment ', 'weighing scales ', 'large saucepan ', 'measuring spoons ', 'wooden spoon ', 'large mixing bowl ', 'can opener ', 'sieve ', 'kitchen paper ', 'chopping board ', 'knife ', 'oven gloves ', 'cooling rack ', 'small bowl ']","['  kcal 320  ', '  fat 16g  ', '  saturates 9g  ', '  carbs 39g  ', '  sugars 0g  ', '  fibre 3g  ', '  protein 4g  ', '  salt 0.25g  ']",easy,"['Heat the oven to 200C/180C fan/gas 6. Brush a 20 x 20cm square baking tin with butter, then line with two strips of baking parchment (see How to Line a Cake Tin).', 'Weigh the butter and sugar into a large saucepan. Add the honey and a pinch of salt to the pan. Place the pan on the hob and turn the heat to medium. Stir carefully while the butter and sugar melt; once it’s bubbling, turn off the heat and leave to cool for 5 mins.', 'Meanwhile, place a large mixing bowl on the scales and weigh the oats.', 'Open the can of pears and drain off the liquid through a sieve (save the liquid for another recipe, see below). Dry the pears on a little kitchen paper and chop them into small pieces. Add the pear pieces to the oats.', 'Carefully pour the melted butter and sugar mixture into the bowl along with the oats and pears. Stir until well combined.', 'Tip the oat mixture into the lined baking tin and press down with the back of your spoon to make a flat, even surface. Use oven gloves to carefully place the tin in the oven on the middle shelf. Bake for 25-30 mins until golden brown.', 'Wearing oven gloves, carefully remove the tin from the oven and place on a cooling rack.', 'Break the chocolate into small pieces and put in a small bowl. Microwave for 30 seconds, then stir and microwave for another 15 seconds, or until the chocolate has melted. Drizzle the chocolate over the flapjacks. Leave to cool completely, then remove the flapjacks from the tin and cut into nine or 12 pieces.']"
Blackberry Victoria sponge,https://images.immediate.co.uk/production/volatile/sites/30/2022/05/Blackberry-Victoria-sponge-22a0bfd.jpg,Prep:20Cook:25,"['200g butter, softened, plus a little for greasing ', '200g caster sugar ', '1 tsp vanilla extract ', '4 medium eggs ', '200g self-raising flour, plus extra for dusting ', '250ml double cream ', '1 tbsp icing sugar, plus extra for dusting ', '250g blackberries ', 'pastry brush ', '2 x 20cm round loose-bottom cake tins ', 'cloth ', 'large mixing bowl ', 'weighing scales ', 'measuring spoons ', 'electric hand whisk ', 'small bowl ', 'spatula ', 'oven gloves ', 'skewer ', 'cooling rack ', 'measuring jug ', 'small sieve or icing shaker ']","['  kcal 391  ', '  fat 27g  ', '  saturates 16g  ', '  carbs 32g  ', '  sugars 0g  ', '  fibre 2g  ', '  protein 5g  ', '  salt 0.53g  ']",easy,"['Heat the oven to 190C/170C fan/gas 5. Use a pastry brush to brush two 20cm round cake tins with a little butter, then line them with baking parchment (see How to Line a Cake Tin).', 'Place a clean cloth under a large bowl – this will keep it steady as you mix. Weigh the butter, caster sugar and vanilla extract into the bowl.', 'Make sure the whisk attachments are fitted securely in your hand whisk, then plug it in. Turn the whisk on to a medium speed and use it to whisk the ingredients together for 2 mins, or until they look smooth and creamy. Make sure you keep your fingers away from the whisk while it’s turned on.', 'Crack the eggs into a small bowl. Continue whisking the butter and sugar and use your other hand to tip in the eggs, one at a time. Mix for 1 min more or until smooth.', 'Weigh the flour and add it to the bowl. Use a spatula to fold the ingredients together until there are no pockets of flour and the cake mixture is smooth.', 'Use your spatula to divide the cake mixture evenly between the cake tins, then spread the mixture to the edges and smooth the surface.', 'Use oven gloves to place the tins on the middle shelf of the oven and set a timer for 22 mins. When the timer beeps, use your oven gloves to pull the oven rack out of the oven slightly but leave the cakes inside, they should be risen and golden brown. Insert a skewer into the centre of the cakes to check if they’re cooked: if the skewer comes out dry, they’re cooked; if there is any wet cake mixture on the skewer, the cakes need a little longer in the oven. If this is the case, return them to the oven and bake for another 5 mins, then check again.', 'Use your oven gloves to carefully remove the cakes from the oven, place them on a cooling rack and allow to cool for 15 mins in the tin. When cool enough to handle, turn the cakes out onto the rack and remove the baking parchment, then leave until completely cool.', 'Measure the double cream in a jug and pour it into a large mixing bowl. Measure the icing sugar in a measuring spoon and add it to the cream. Use your electric hand whisk to whip the cream until it is softly whipped, like clouds.', 'Place one of the cakes on a plate or cake stand, then use a spatula or palette knife to spread the cream over the cake in an even layer. Put the blackberries on top of the cream, then put the other cake on top. Use a sieve or icing shaker to dust the cake with a little icing sugar. This is best served straight away but will keep in the fridge for two days.']"
Sticky ginger & honey chicken skewers with noodle salad,https://images.immediate.co.uk/production/volatile/sites/30/2022/03/2022-02-25_GFO-0422-AppShoot-StickyGingerHoneyChickenSkewersWithNoodleSalad_0060-d87a49e.jpg,Prep:30Cook:15plusmarinating,"['6 skinless, boneless chicken thighs, cut into large chunks ', '5 garlic cloves, crushed ', '1 thumb-sized piece of ginger, grated ', '6 tbsp sesame oil ', '3 tbsp honey ', '6 tbsp soy sauce ', '3 limes, juiced, plus extra wedges to serve ', '100g mangetout ', '275g cooked egg noodles ', '1 large carrot, peeled and cut into thin strips or coarsely grated ', '½ bunch of coriander, chopped ', '1 tbsp sesame seeds, (optional) ']","['  kcal 554  ', '  fat 25g  ', '  saturates 5g  ', '  carbs 55g  ', '  sugars 0g  ', '  fibre 5g  ', '  protein 25g  ', '  salt 3.7g  ']",easy,"['Put the chicken in a bowl. In a separate bowl, whisk together the garlic, ginger, sesame oil, honey, soy sauce and lime juice. Add a third of this to the chicken and save the rest for the noodles. Mix everything together and chill overnight or for a few hours.', 'Bring a saucepan of water to a simmer. Add the mangetout and cook for 1 min, then drain and rinse under cold water. Toss the cooked noodles with the mangetout, carrot, remaining marinade, coriander and sesame seeds.', 'Heat the grill to medium. Thread the chicken onto three or four long skewers, put on a flat baking tray and grill for 12 mins, turning the skewers halfway, until cooked. Serve the skewers on top of a platter of the noodles with extra lime wedges for squeezing over.']"
Cauliflower & curried mayo burgers,https://images.immediate.co.uk/production/volatile/sites/30/2022/03/2022-02-25_GFO-0422-AppShoot-CauliflowerCurriedMayoBurgers_0122-bb12d10.jpg,Prep:15Cook:30,"['1 small cauliflower ', '3 tbsp olive oil ', '2 tbsp medium curry powder ', '2 large tomatoes, finely chopped ', '1 red onion, finely chopped ', '½ bunch of coriander, finely chopped ', '2 tbsp mayonnaise ', '3 tbsp Greek yogurt ', '2 tbsp curry paste ', '4 burger buns ', '2 handfuls of bombay mix, (optional) ']","['  kcal 584  ', '  fat 25g  ', '  saturates 5g  ', '  carbs 63g  ', '  sugars 0g  ', '  fibre 12g  ', '  protein 21g  ', '  salt 1.7g  ']",easy,"['Heat the oven to 200C/180C fan/gas 6. Pull the leaves off the cauliflower and cut off the base, then slice into 2cm-thick steaks. Mix the oil with the curry powder. Lay the cauliflower steaks on a flat baking tray lined with foil. Brush each one generously with the curry oil on both sides, and sprinkle with salt before roasting for 25-30 mins until tender.', 'In a bowl, mix together the tomatoes, onion, coriander and a pinch of salt. In a second bowl mix together the mayonnaise, yogurt and curry paste.', 'Toast the buns cut-side down in a dry frying pan. Top each bun with a dollop of curried mayo, the cauliflower steak, some more curried mayo, the tomato and onion mix and some bombay mix, if you like.']"
Steak sarnies with sticky onions & blue cheese,https://images.immediate.co.uk/production/volatile/sites/30/2022/04/20220324_goodfood_steaksandwich-161d0d7.jpg,Prep:10Cook:20,"['2 tbsp unsalted butter ', '1 red onion, thinly sliced ', '2 tbsp Worcestershire sauce ', '½ tbsp light brown soft sugar ', '40g stilton, crumbled ', '2 tbsp mayonnaise ', '1 large sirloin or rump steak (about 350g) ', '4 slices sourdough bread ', 'handful of rocket, to serve ']","['  kcal 1026  ', '  fat 49g  ', '  saturates 20g  ', '  carbs 84g  ', '  sugars 0g  ', '  fibre 6g  ', '  protein 58g  ', '  salt 3.38g  ']",easy,"['Melt the butter in a frying pan over a medium heat and fry the onion with a pinch of salt for 15 mins until golden brown. Add the Worcestershire sauce and sugar, and fry for a further 5 mins, or until the onions are sticky and caramelised. Remove from the heat and set aside.\xa0', 'Mix the stilton with the mayonnaise and season with freshly ground black pepper. Set aside.', 'Season the steak on both sides. Heat a griddle pan over a high heat and cook the steak for 2-3 mins on each side (2 mins for rare or 3 mins for medium). Remove to a board, cover and leave to rest for 10 mins. Thinly slice the steak. ', 'Toast the sourdough slices, then spread with the blue cheese mixture. Top with the steak, caramelised onions, rocket and a grinding of black pepper, then serve two open-faced sandwiches per person.']"
Pizza beans on toast,https://images.immediate.co.uk/production/volatile/sites/30/2022/04/20220324_goodfood_pizzabeans-c07f474.jpg,Prep:10Cook:30,"['2 tbsp olive oil ', '1 onion, finely chopped ', '1 garlic clove, crushed ', '2 tsp dried oregano ', '400g can chopped tomatoes ', '1 tbsp tomato purée ', '400g can cannellini beans, drained ', '4 large slices sourdough bread or any bread of your choice ', '125g mozzarella ball, torn ', 'sliced pepperoni or ham, to serve (optional) ', 'small handful of basil leaves, torn, to serve ']","['  kcal 578  ', '  fat 15g  ', '  saturates 6g  ', '  carbs 78g  ', '  sugars 0g  ', '  fibre 12g  ', '  protein 27g  ', '  salt 2.03g  ']",easy,"['Heat the oil in a small saucepan over a low heat and fry the onion with a pinch of salt for 10 mins, or until softened. Add the garlic and oregano and fry for 1 min more. Stir in the tomatoes, tomato purée and ½ tsp sugar, plus some seasoning. Bring to a simmer and cook, uncovered, for 10 mins, stirring often. After 10 mins, blitz everything together with a hand blender. Tip in the beans and simmer for 5 mins more. ', 'Heat the grill to high. Arrange the bread slices in a single layer on a baking tray and grill on one side until lightly toasted. Flip over and top each piece of toast with the bean mixture, pieces of mozzarella and slices of pepperoni or ham, if using. Slide under the hot grill for 3 mins, or until the cheese has melted and is lightly golden in spots. Scatter with basil leaves before serving. ']"
Popcorn chicken platter,https://images.immediate.co.uk/production/volatile/sites/30/2022/04/20220324_goodfood_chicken-998118b.jpg,Prep:25Cook:20plusovernightchilling,"['6 skinless, boneless chicken thighs, cut into 3cm pieces ', '250ml buttermilk ', 'vegetable oil, for deep-frying ', 'ketchup, ranch, barbecue or hot sauce, to serve ', '½ tbsp smoked paprika ', '2 tsp garlic granules ', '1 tsp mustard powder ', '1 tsp mixed dried herbs ', '150g cornflour ', '1 heaped tsp baking powder ']","['  kcal 147  ', '  fat 5g  ', '  saturates 1g  ', '  carbs 16g  ', '  sugars 0g  ', '  fibre 0.3g  ', '  protein 9g  ', '  salt 1.24g  ']",easy,"['Tip the chicken into a large bowl with the buttermilk and 1 tsp salt. Cover and chill in the fridge for at least 12 hrs, or up to 24 hrs. ', 'The next day, make the coating. Combine the paprika, garlic granules, mustard powder, dried herbs, cornflour, baking powder and 1 heaped tsp salt for the coating. Shake the excess marinade from each piece of chicken and dunk these into the coating mixture. Toss until each piece is well coated, then set aside on a tray.', ""Pour the oil into a deep pan until it is no more than a third full and heat until it reaches 175C. If you don't have a thermometer, drop in a little of the marinade – it should immediately sizzle. Add about five pieces of chicken at a time and fry each batch for 5 mins, or until deep golden brown. Remove the cooked popcorn chicken to a plate lined with kitchen paper using a slotted spoon and leave to drain while you cook the remainder. Serve the popcorn chicken on a platter with a selection of your favourite dips for dunking.""]"
