name,image,time,ingredient,nutrition,categoty,methode
Salted caramel & apple pudding,https://images.immediate.co.uk/production/volatile/sites/30/2020/11/Salted-caramel-and-apple-pudding-8b0b0ab.jpg,Prep:15Cook:35,"['1 tbsp butter, softened ', '3 large eggs, and 2 egg yolks ', '50g dark brown soft sugar ', '200ml whole milk ', '300ml double cream ', '375g can caramel, beaten until smooth ', '2 tsp vanilla extract ', '75g plain flour ', '3 apples (we used Pink Lady) ', 'ice cream, to serve (optional) ']","['  kcal 631  ', '  fat 39g  ', '  saturates 22g  ', '  carbs 57g  ', '  sugars 0g  ', '  fibre 1g  ', '  protein 12g  ', '  salt 0.34g  ']",easter-baking,"['Heat the oven to 180C/160C fan/gas 4. Butter a 30 x 20 x 4cm baking dish. Put the eggs, extra yolks, sugar, milk, cream, 200g of the caramel, the vanilla and a large pinch of sea salt in a large bowl, then whisk until combined. Stir in the flour until the batter is smooth.', 'Halve, core and cut the apples into 1cm slices – there’s no need to peel them. Arrange in the baking dish and pour over the batter. Bake for 30-35 mins until the batter is set in the centre, golden and slightly risen.', 'Drizzle over the remaining caramel, then sprinkle with a little extra sea salt. Leave to rest for 5-10 mins (it will deflate a little). Serve warm with vanilla or peanut butter ice cream, if you like.']"
Cinnamon custard pie,https://images.immediate.co.uk/production/volatile/sites/30/2020/11/Cinnamon-custard-pie-3722240.jpg,Prep:15Cook:1hrs10pluscooling,"['3 large egg yolks (freeze the whites for another recipe) ', '2 tbsp caster sugar ', '2 tbsp custard powder ', '100ml whole milk ', '300ml single cream ', '1 tsp vanilla paste ', '320g ready-rolled puff pastry ', '50g unsalted butter, melted ', '50g granulated sugar ', '1 tbsp ground cinnamon ']","['  kcal 246  ', '  fat 17g  ', '  saturates 9g  ', '  carbs 19g  ', '  sugars 0g  ', '  fibre 1g  ', '  protein 3g  ', '  salt 0.3g  ']",easter-baking,"['Mix together the egg yolks, caster sugar, custard powder and milk in a bowl. Pour the cream into a saucepan set over a medium heat, bring to the boil, then gradually pour into the egg yolk mixture, whisking until smooth.', 'Pour the mixture back into the saucepan and cook over a low-medium heat for a few minutes, whisking all the time to keep it smooth. It should be very thick. Remove from the heat, then stir in the vanilla paste. Set aside to cool.', 'Heat the oven to 200C/180C fan/gas 4. Line a 28 x 18cm baking tray with baking parchment. Unroll the pastry sheet with the long edge closest to you. Cut it in half vertically, to make two rectangles that will fit the base of the tray. Put one sheet in the baking tray, prick all over with a fork, and bake for 15 mins. Remove from the oven and allow to cool for 5 mins.', 'Whisk the custard again briefly, then spread evenly over the cooled pastry. Lay the other pastry sheet on top, tucking in the edges. Brush with half the butter.', 'Mix the granulated sugar with the cinnamon, then sprinkle evenly over the pie. Drizzle over the remaining melted butter and bake for a further 35-45 mins until the custard has set and browned on top.', 'Remove from the oven and allow to cool in the tray, before cutting into bars to serve. Can be kept chilled for up to three days.']"
Egg custard,https://images.immediate.co.uk/production/volatile/sites/30/2021/02/Baked-custard-b5a6524.jpg,Prep:10Cook:40,"['3 eggs, plus 1 yolk, lightly beaten ', '1 vanilla pod, split lengthways and seeds scraped out or 1 tsp vanilla bean paste ', '60g caster sugar ', '215ml whole milk ', '215ml double cream ', 'nutmeg, to grate ']","['  kcal 434  ', '  fat 36g  ', '  saturates 21g  ', '  carbs 18g  ', '  sugars 0g  ', '  fibre 0g  ', '  protein 9g  ', '  salt 0.3g  ']",easter-baking,"['Heat the oven to 150C/130C fan/gas 2. Beat together the eggs, vanilla and sugar with a wooden spoon until combined. Mix in the milk and cream and pour into a medium-sized dish. Finely grate over a generous grating of nutmeg.', 'Half-fill a roasting tin with water to make a bain-marie. Place the dish in the tin so that the water comes about three-quarters of the way up the sides of the dish. Bake for 45-50 mins, or until just set with a slight wobble in the centre. Serve warm or leave to cool in the fridge overnight. Serve with poached fruit.']"
Simnel cake,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2020/03/simnel-cake.jpg,Prep:30Cook:2hrs30plusovernightsoaking,"['225g sultanas', '100g currants', '50g mixed peel', '2 lemons, 1 juiced and 2 zested', '50ml orange juice', '50ml brandy (optional)', '225g butter, softened', '225g light muscovado sugar', '4 medium eggs', '225g self-raising flour', '100g glacé cherries, quartered', '2 tsp mixed spice', '500g yellow marzipan', '1 tbsp apricot jam']","['  kcal 580  ', '  fat 22g  ', '  saturates 11g  ', '  carbs 86g  ', '  sugars 64g  ', '  fibre 3g  ', '  protein 7g  ', '  salt 0.7g  ']",easter-baking,"['Put the\xa0sultanas, currants and mixed peel in a bowl with the lemon juice, orange juice, and brandy, if using. Mix well, cover and leave to soak overnight.\xa0', 'Heat the oven to 150C/130C fan/gas 2. Line the base and sides of a 20cm\xa0round cake tin with baking parchment.\xa0', ""Add the rest of the cake ingredients to the soaked fruit and stir\xa0until well combined. Spoon half of this mixture into the bottom of the cake tin and level it off so\xa0it's as flat as possible. Roll a third of the marzipan\xa0into a circle 20cm diameter\xa0and put it on the top. Gently add the rest of the mixture, levelling the surface again.\xa0"", 'Bake for approximately 2½ hours until brown, well-risen and firm to the touch. A metal skewer should come out clean when inserted. Allow to cool for 20 mins in the tin and then turn out to cool on a wire rack.', 'Warm the apricot jam in a small saucepan and brush on the top of the cake. Roll out half of the remaining marzipan to the size of the top of the cake. Press it down firmly and push the edges down with your thumb to crimp it round the sides.', 'Roll the rest of the marzipan into 11 balls (these\xa0represent the Apostles). Place\xa0the balls evenly on top of the cake in a circle, sticking them down with a little dab of the jam. Gently blow torch the top of the cake until the balls are a light golden brown, alternatively put\xa0the whole cake under a hot grill until the marzipan turns a light golden colour.']"
Carrot cake monkey bread,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2020/03/monkey-bread.jpg,Prep:1hrs20Cook:45pluscoolingandproving,"['150ml whole milk', '135g unsalted butter, softened, plus extra for the tin', '550g strong white bread flour, plus extra for dusting', '1 orange, zested', '2 tsp mixed spice', '200g carrots (about 2 large), grated', '7g sachet fast-action dried yeast', '50g golden caster sugar', '2 large eggs, at room temperature', 'oil, for the bowl', '1 tbsp cinnamon', '100g walnuts, toasted and finely chopped', '150g light brown soft sugar', '100g golden marzipan', '½ orange, zested and juiced', '100g icing sugar']","['  kcal 477  ', '  fat 18g  ', '  saturates 7g  ', '  carbs 67g  ', '  sugars 32g  ', '  fibre 3g  ', '  protein 10g  ', '  salt 0.5g  ']",easter-baking,"['Gently heat the milk and 85g of the butter in a medium pan until the butter has melted and the milk has started to simmer. Leave to cool to room temperature. Tip the flour, orange zest, mixed spice, carrots, yeast, caster sugar and 1 tsp salt into a large bowl with the eggs, then add the cooled milk mixture and bring together into a sticky dough using your hands. Knead until combined, then tip onto a floured work surface and knead again for 5-10 mins until smooth and springy. Transfer the dough to a lightly oiled, large bowl, cover and leave to prove for 1 hr, or until doubled in size.', 'Generously butter a 25cm bundt tin. Melt the remaining butter and leave to cool slightly. Mix the cinnamon, walnuts and brown sugar together in a medium bowl. Separate the proved dough into 40-50 x 25g pieces and roll into balls on a lightly floured surface. Roll the marzipan into small, pea-sized balls and set aside. Dunk the dough balls in the melted butter, then roll in the walnut and sugar mixture to coat. Drop the dough balls into the prepared tin, dotting around some of the marzipan balls as you go. Repeat until you’ve used up all the dough balls and marzipan. Cover and prove again for 45 mins until the dough has risen slightly.', 'Heat the oven to 180C/160C fan/gas 4. Uncover the tin and bake for 40-45 mins, or until well risen and golden. Carefully loosen the bread from the edges using a skewer or butter knife, and leave to cool in the tin for 20 mins. Invert onto a serving plate, keeping the tin in place, and leave for 5-10 mins (the bread will naturally shrink away from the sides), then remove the tin.', 'Gradually whisk the orange juice into the icing sugar to make a thick icing, then drizzle over the bread, letting it drip down the sides. Scatter over the orange zest and serve warm.']"
Next level hot cross buns,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2020/03/hot-cross-buns.jpg,"Prep:30Cook:30plusovernightchilling,2hrsprovingandcooling","['4 large eggs', '3 tbsp milk', '400g strong white bread flour, plus extra for dusting', '7g sachet fast-action dried yeast', '50g golden caster sugar', '1 tsp mixed spice', '1 tsp ground cardamom', '1 orange, zested', '75g raisins', '75g dried cranberries', '200g unsalted butter, cut into cubes and softened', '50g plain flour', '1 tbsp caster sugar', 'small pinch of ground cardamom', '3 tbsp apricot jam']","['  kcal 368  ', '  fat 16g  ', '  saturates 9g  ', '  carbs 46g  ', '  sugars 17g  ', '  fibre 2g  ', '  protein 8g  ', '  salt 0.2g  ']",easter-baking,"['Prepare the dough the day before baking. Whisk the eggs and milk together in a jug and put the flour, yeast, sugar, spices, orange zest, fruit and a pinch of salt in the bowl of a stand mixer fitted with a dough hook. With the mixer running on medium speed, slowly pour in the egg mixture, until everything is incorporated into a soft dough. Add the butter and gradually increase the speed, kneading for 8-10 mins until the dough comes away from the sides of the bowl and clings to the hook. Scrape the dough off the hook, cover and chill overnight to prove.\xa0', 'Tip the dough onto a floured work surface. Briefly knead, then roll into a long sausage shape. Quarter, then divide each quarter into three pieces so you have 12 portions. Roll each into a ball and place on a lined baking tray, leaving some room between each ball for rising. Cover with a damp tea towel and leave in a warm place to prove for 2 hrs, or until almost doubled in size.', 'Heat the oven to 200C/180C fan/gas 6. To make the topping, mix the flour with the sugar, cardamom and about 3 tbsp water, adding the water 1 tbsp at a time until you have a thick paste. Spoon into a piping bag fitted with a small nozzle. Pipe a line along each row of buns, then repeat in the other direction to create crosses. Bake for 20 mins until golden brown. Meanwhile, heat the apricot jam in a small pan or the microwave to loosen, then brush over the warm buns. Leave to cool before serving.']"
Easter chocolate pots with pick ‘n’ mix toppings,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2020/03/easter-chocolate-pots-with-pick-n-mix-toppings.jpg,Prep:10Cook:5plus2-3hrschilling,"['500g fresh custard', '½ tsp ground cinnamon', '200g dark chocolate, chopped into small pieces', '100g crème fraîche', 'mixture of crushed chocolate mini eggs, chopped toasted hazelnuts and sprinkles, to serve']","['  kcal 333  ', '  fat 22g  ', '  saturates 13g  ', '  carbs 28g  ', '  sugars 23g  ', '  fibre 3g  ', '  protein 5g  ', '  salt 0.1g  ']",easter-baking,"['Heat the custard with the cinnamon in a saucepan until just simmering. Remove from the heat, add the chocolate, stir until melted, then fold in the crème fraîche.', 'Divide the mixture between six ramekins or teacups, or tip into one large dish. Transfer to the fridge to chill for 2-3 hrs, or until set. Put the mini eggs, hazelnuts and sprinkles in separate small bowls and serve with the chocolate pots for everyone to top as they like.']"
Easter bunny cake,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2019/03/easter-bunny-cake.jpg,Prep:1hrsCook:25pluscooling,"['250g butter', '3 tbsp milk', '150g natural yogurt', '½ tsp vanilla extract', '3 large eggs', '250g golden caster sugar', '300g self-raising flour', '2 tsp baking powder', '300g unsalted butter, choose a pale variety, very soft', '600g icing sugar', '1 tbsp vanilla extract', '1 tbsp milk', 'Pink, blue and black food colouring paste', 'Small amount white fondant icing for the eyes']","['  kcal 566  ', '  fat 30g  ', '  saturates 18g  ', '  carbs 69g  ', '  sugars 54g  ', '  fibre 1g  ', '  protein 4g  ', '  salt 0.77g  ']",easter-baking,"['Heat the oven to 180C/160C fan/gas 4. Butter the sides of a 25 x 35cm baking tray and line the base. Melt the rest of the butter in a small saucepan and take off the heat. Mix the milk, yogurt, vanilla and eggs and stir in the butter.', 'Tip the dry ingredients plus ¼ tsp salt into a large bowl. Stir through with a whisk and then pour in the wet ingredients, whisking gently as you do so. Keep whisking to a smooth, silky batter. The batter will start to make bubbles straight away so pour it into the tin and shake it to level the top. Bake for 20-25 mins or until risen and golden, and remove from the oven. Cool for 10 mins in the tin, then carefully invert the cake onto a cooling rack.', 'Make the buttercream by tipping the butter into a large bowl and sift the icing sugar on top. Add the vanilla and milk and a pinch of salt then beat carefully for a few mins with an electric whisk until it is creamy, pale and spreadable. If the icing is too stiff add a little more milk.', 'Invert the sponge onto a serving board. Cut a bunny head from the sponge using a sharp knife. Cut a nose with a round cutter from the excess, cut the round in half and cut a small oblong to fit between the semi circles to make an oval. Use a little buttercream to stick the nose onto the sponge, ice the outside of the nose with a layer of buttercream. Scoop ¾ of the buttercream into a piping bag fitted with a star nozzle.', 'Pipe rows of buttercream around the outside of the cake and all over the face. Make a row of buttercream stars around the ears leaving some space in the middle for a different colour. Colour the remaining\xa0¼ of icing with pink and pipe the centre of the ears. Make a nose shape and two eyes from the fondant and stick them on the face. Paint the nose pink and the eyes blue and black. This cake will keep for 3-4 days somewhere cool. Freeze the offcuts to use in a trifle.']"
Chocolate puddle cupcakes,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2019/04/chocolate-puddle-cupcakes.jpg,Prep:40Cook:20pluscooling,"['3 large eggs', '85g golden caster sugar', '3 tbsp butter, melted', '70g plain flour', '2 tbsp cocoa', '½ tsp baking powder', '60g milk chocolate', '100g mini chocolate eggs and bunnies, to decorate', '90g soft butter', '90g icing sugar', '½ tsp vanilla extract']","['  kcal 248  ', '  fat 14g  ', '  saturates 8g  ', '  carbs 25g  ', '  sugars 20g  ', '  fibre 1g  ', '  protein 4g  ', '  salt 0.35g  ']",easter-baking,"['Heat oven to 180C/160C fan/gas 4. Put 12 cases in a\xa012-hole cupcake tin. Whisk the eggs and sugar together until light and fluffy – this will take about 5-8 mins with a stand mixer or 10 mins using an electric hand whisk. The mixture will have increased\xa0in volume and should\xa0be thick enough to leave a trail when the whisk blades are lifted.', 'Gently fold in the melted butter. Sift the flour, cocoa and baking powder over the surface and fold in using a large metal spoon, trying not to knock out too much air. Divide the mixture between the cases, then bake for 15-20 mins until well risen and the sponge springs back when gently pressed. Leave to cool in the tins for 5 mins, then lift out onto a rack.', ""To decorate, microwave the chocolate on medium for 20-30 secs, stirring every 5 secs,\xa0until\xa0melted. Gently stir until smooth.\xa0Spoon 12 'puddles' of chocolate onto a piece of foil. Divide the chocolate eggs and bunnies between the puddles, to decorate. Leave to set\xa0in the fridge or in a cool place."", 'Beat the butter, icing sugar, vanilla and and 2 tsp boiling water together using\xa0an electric whisk for 4-5 mins until light, pale,\xa0fluffy\xa0and nearly doubled in size. Spoon into a piping bag with a star nozzle. Pipe onto\xa0the cupcakes, then stick\xa0the chocolate puddles on top.']"
Easter brownie bites,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2019/03/easter-brownie-bites.jpg,Prep:15Cook:15,"['175g butter, chopped', '150g dark chocolate', '250g light brown soft sugar', '85g self-raising flour', '50g cocoa powder', '3 large eggs, beaten', '100g milk chocolate chips', '24 mini chocolate eggs, plus extra to decorate']","['  kcal 194  ', '  fat 12g  ', '  saturates 7g  ', '  carbs 19g  ', '  sugars 15g  ', '  fibre 1g  ', '  protein 3g  ', '  salt 0.2g  ']",easter-baking,"['Heat oven to 180C/160C fan/gas 4. Line 24 holes of a mini muffin tray with paper cases. Put the butter, dark chocolate and sugar in a pan and heat it very gently, stirring all the time until the butter and chocolate have melted. Remove from the heat and leave to cool for a few mins.', 'Meanwhile, sift the flour, cocoa and a good pinch of salt into a large bowl. Stir in the warm, melted chocolate mixture and the beaten eggs, then add half the chocolate chips and mix until just combined.\xa0', 'Divide the mixture between the cases and place a mini egg into the middle of each muffin, pushing down gently. Bake for 12-15 mins until cooked but still gooey in the centre – they will continue cooking a little as they cool down. Leave to cool for 10 mins in the tin before transferring to a wire rack to cool completely.', 'Melt the rest of the chocolate chips in short bursts in the microwave, or in a bowl set over a pan of simmering water, stirring frequently. Leave to cool until it is quite thick, then dot a small amount on each cake and stick on some more mini eggs.']"
Hot cross cinnamon buns,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2019/03/hot-cross-buns.jpg,Prep:25Cook:25Plus3hrsproving,"['250ml whole milk', '1 lemon, zested', '150g butter, cubed', '640g strong white flour, plus extra for dusting', '2 tsp cinnamon', '85g golden caster sugar', '7g sachet fast-action dried yeast', '2 medium eggs, beaten separately', 'a little vegetable or sunflower oil, for proving', '50g light brown soft sugar', '100g mixed dried fruit', '100g cream cheese', '75g icing sugar']","['  kcal 431  ', '  fat 15g  ', '  saturates 9g  ', '  carbs 64g  ', '  sugars 24g  ', '  fibre 2g  ', '  protein 9g  ', '  salt 0.8g  ']",easter-baking,"['Warm the milk and lemon zest in a small saucepan until steaming. Remove from the heat and add 25g butter, swirling until it has melted and the milk has cooled slightly.', 'Mix 500g flour, 1 tsp cinnamon, the caster sugar, yeast and 1 tsp salt in a large bowl. Pour in the milk mixture and one of the beaten eggs, then combine with a wooden spoon until the mixture clumps together. Tip out onto your work surface and knead until smooth and elastic, about 10 mins – the dough should bounce back when pressed with your finger. Transfer to an oiled bowl, cover with a tea towel and leave to rise for 2 hrs or until doubled in size.', 'While the dough rises, make your cinnamon butter. Mash the remaining butter and cinnamon with the light brown sugar.', 'Dust your largest baking tray with flour. Tip the dough onto the work surface and knead again to knock out any air bubbles. Roll the dough to a rectangle roughly 30 x 40cm. Spread the cinnamon butter over the dough, covering the whole surface. Scatter over the dried fruit. From one of the longer edges, roll up the dough into a tight sausage shape. Use a sharp knife to cut the dough into 12 equal-sized pieces. Arrange them on the tray, leaving a small gap between each one and making sure the open end of the scroll is facing inwards to prevent them springing open as they cook. Cover loosely and leave somewhere warm to prove for 1 hr or until almost doubled in size – the buns should be just touching.', 'Heat oven to 180C/160C fan/gas 4. Brush the buns with a little beaten egg. Mix the remaining 140g flour with enough water to make a thick, smooth paste, then transfer to a piping bag fitted with a small round nozzle (or use a sandwich bag with a corner snipped off ). Use the paste to pipe crosses over the buns, then bake for 25 mins until deep golden brown and cooked through.', 'Leave to cool for 10 mins on the tray. Meanwhile, mix the cream cheese and icing sugar, then brush the mixture over the warm buns. If you have any excess, you can serve this on the side for spreading over. Eat the buns warm from the oven or leave to cool. Will keep for up to two days in an airtight container.']"
Simnel loaf cake,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2019/03/simnel-loaf-cake.jpg,Prep:20Cook:1hrs,"['125g mixed dried fruit (a mixture of sultanas, currants, raisins and candied mixed peel)', '½ small orange, zested and juiced', 'vegetable or sunflower oil, for the tin', '125g marzipan', '125g butter, softened', '100g light brown soft sugar', '2 eggs', '90g plain flour', '50g ground almonds', '½ tsp baking powder', '½ lemon, zested and juiced', '1 tsp mixed spice', '1 tsp vanilla extract', '50g glacé cherries, halved, plus 6-8 left whole, to serve', '100g icing sugar']","['  kcal 447  ', '  fat 20g  ', '  saturates 9g  ', '  carbs 59g  ', '  sugars 45g  ', '  fibre 1g  ', '  protein 6g  ', '  salt 0.5g  ']",easter-baking,"['Put the mixed dried fruit in a bowl with the orange juice and zest and 1 tbsp water. Cover and microwave for 2 mins, then leave to cool completely. Alternatively, heat gently in a pan, stirring now and then until the liquid has been absorbed and leave to cool.', 'Heat oven to 180C/160C fan/gas 4 and oil a 900g loaf tin before lining the base and sides with baking parchment. Roll out 50g of the marzipan into a sausage that is as long as the loaf tin. Wrap the remaining the marzipan and set aside for later. Beat the butter and sugar together until creamy. Add the eggs, flour, almonds, baking powder, lemon zest, mixed spice and vanilla (all in one go) and mix until well combined. Stir in the cooled, soaked dried fruit, then fold in the cherries.', 'Pour the cake batter into the tin until it is halfway full. Lay the sausage of marzipan down the middle, then scrape in the remaining cake mixture, making sure the marzipan is covered. Bake for 40-50 mins. Check it’s cooked by inserting a skewer into the cake, if any wet mixture clings to the skewer, return to the oven for another 10 mins, then check again. Cool in the tin for 15 mins, then turn out onto a wire rack and leave to cool completely.', 'Mix the icing sugar with the juice from the lemon and enough water (about 1 tbsp) to make a thick but pourable icing. Roll the remaining marzipan into 6-8 equal-sized balls, and caramelise, if you like (see tip below). Drizzle the icing over the top of the cake, letting it stream down the sides a little. Top with the marzipan balls, alternating each one with a cherry. Will keep in an airtight container for up to a week.']"
Easter egg cookies,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2019/03/easter-egg-cookies.jpg,Prep:20Cook:55,"['175g butter, softened', '200g light brown soft sugar', '100g golden caster sugar', '1 tbsp vanilla extract', '1 large egg', '250g plain flour', '½ tsp bicarbonate of soda', '50g white chocolate, chopped into chunks', '100g bar dark chocolate, chopped into chunks', '100g mini chocolate eggs, lightly crushed with a rolling pin, leaving some larger pieces to decorate']","['  kcal 241  ', '  fat 11g  ', '  saturates 7g  ', '  carbs 31g  ', '  sugars 21g  ', '  fibre 1g  ', '  protein 2g  ', '  salt 0.3g  ']",easter-baking,"['Heat oven to 190C/170C fan/gas 5. Line two baking sheets with baking parchment. Tip the butter, sugars and vanilla into a bowl.\xa0Beat with a hand-held electric whisk until pale and fluffy. Add the egg and beat again. Tip in the flour, bicarb and a pinch of salt, then use a spatula to mix together before adding the chocolate chunks and about half the crushed mini eggs (set aside the larger pieces) and mix again until everything is combined.', 'Scoop golf-ball-sized mounds of cookie dough onto the baking sheets, making sure you leave plenty of space between each one. (You should fit 4-6 cookies on each, so you’ll have to bake in batches to make the total 20 cookies.) Push the remaining mini egg pieces into the tops. Can be frozen at this point for up to three months. Defrost thoroughly in the fridge before baking. Bake for 15-18 mins, swapping the sheets around halfway through. For soft and chewy cookies, the cookies should be golden around the edges but still pale and soft in the middle. If you prefer a biscuit texture, you will need to bake them a little longer.', 'Remove from the oven and leave to cool for 10 mins before transferring to a wire rack, then bake the second batch. Continue until all the cookies are baked. Will keep in an airtight container for up to a week.']"
Vegan hot cross buns,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2019/03/vegan-hot-cross-buns.jpg,Prep:35Cook:20Plus2hours45proving,"['300ml unsweetened almond milk', '50g dairy-free spread', '500g strong white bread flour', '7g sachet fast action yeast', '70g golden caster sugar', '½ tsp salt', '2 heaped tsp ground cinnamon', '2 heaped tsp mixed spice', '1 large orange, zested', '70g sultanas', '50g mixed peel', '70g plain flour', '50g apricot jam']","['  kcal 268  ', '  fat 3g  ', '  saturates 1g  ', '  carbs 51g  ', '  sugars 15g  ', '  fibre 3g  ', '  protein 6g  ', '  salt 0.34g  ']",easter-baking,"['Put the almond milk in a saucepan\xa0over a medium heat. Once simmering, add the spread, remove from the heat and allow\xa0to melt. Set aside to cool to hand temperature.', 'Mix the flour,\xa0yeast, sugar, salt\xa0and spices in\xa0a large mixing bowl. Make a well in the centre and pour in the milk mixture, swiftly combining with a wooden spoon to create a sticky dough. Tip out of the bowl onto a lightly floured surface.\xa0', 'Knead the dough by stretching it back and forth on the surface for 5 - 7 mins or until smooth, springy\xa0and elastic. Shape into a ball and put into a lightly oiled mixing bowl. Cover and leave in a warm spot\xa0to rise, for 1hr or until doubled in size.\xa0', 'Turn the dough back onto the surface and flatten into a round. Spread the orange zest, sultanas and mixed peel\xa0onto the dough and knead again until everything is well distributed. Form into a ball, return to the bowl, cover and leave to rise for another hour.\xa0', 'Line a large\xa0baking sheet with baking parchment. Knock the dough back by turning it out onto your\xa0surface and gently punching out the air. Divide the dough into 12 even-sized pieces, weighing for accuracy if you like. Roll each one into a ball. Arrange the buns on the baking sheet, leaving\xa0a 2cm space between each one. Cover with lightly oiled cling film and leave to rise for 45 mins.\xa0', 'Heat the oven to 220C/\xa0200 fan/ gas 7. To make the cross,\xa0in a small bowl, mix together\xa0the flour\xa0with 1 tbsp of water at a time to create a thick, pipeable paste. Spoon it into a piping bag fitted with a small round nozzle and pipe\xa0crosses on the buns. Transfer to the middle shelf of the oven and bake for 15-20 mins or until deep golden brown.\xa0', 'Meanwhile, gently heat the jam in a small saucepan over a low heat to loosen. Pass through a sieve to remove any lumps. Once cooked, brush the warm jam over the tops of the buns. Set aside to cool a little before eating.\xa0']"
Easy Easter biscuits,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2019/03/easter-biscuits-with-currants.jpg,Prep:30Cook:15pluschilling,"['250g unsalted butter, softened', '140g golden caster sugar, plus extra for sprinkling', '1 medium egg, separated and beaten', '1 lemon, zested', 'generous grating of nutmeg', '300g plain flour, plus extra for dusting', '½ tsp fine salt', '60g currants']","['  kcal 100  ', '  fat 5g  ', '  saturates 3g  ', '  carbs 12g  ', '  sugars 6g  ', '  fibre 0.4g  ', '  protein 1g  ', '  salt 0.07g  ']",easter-baking,"['Heat the oven to 180C/160 fan/gas 4. Place the butter and sugar in\xa0a bowl and beat together with a wooden spoon until well combined. Add the egg yolk, lemon zest and nutmeg and beat again.\xa0', 'Add the flour,\xa0salt and\xa0currants and mix everything together to make a firm dough, using your hands if necessary.\xa0Form\xa0into a puck-shape, wrap and chill in the fridge for 30 mins.\xa0', 'Line two large\xa0baking sheets with baking parchment and lightly dust your work surface with flour. Cut the dough in half and roll out to a\xa0½ cm thickness. Cut out biscuits using a\xa06cm fluted cutter, lift onto one of the baking sheets with a palette knife, leaving a little space in between.\xa0Repeat with the remaining pastry to make a second tray of biscuits, re-rolling the off-cuts. Chill for 30 mins.\xa0', 'Bake for 7 mins, then remove from the oven, brush with egg white, sprinkle with extra sugar and return to the oven for 7-8 mins or until lightly golden brown. Leave to cool on the trays for 5 mins then carefully transfer to a wire rack to cool completely.\xa0']"
Double chocolate Easter egg cheesecake,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2016/03/creme-egg-cheesecake.jpg,Prep:20Cook:40,"['250g chocolate bourbon biscuits', '100g butter, melted plus extra for greasing', '3x 280g packs full-fat cream cheese at room temperature (we used Philadelphia)', '200g golden caster sugar', '4 tbsp cocoa powder', '1 vanilla pod, seeds only', '3 tbsp strong black coffee', '3 large eggs', '300ml pot sour cream', '25g milk chocolate, melted', '200ml double cream', '100g passion fruit curd', '8 creme eggs (4 halved, 4 left whole)']","['  kcal 546  ', '  fat 38g  ', '  saturates 24g  ', '  carbs 43g  ', '  sugars 36g  ', '  fibre 1g  ', '  protein 7g  ', '  salt 0.6g  ']",easter-baking,"['Heat oven to 180C/160C fan/gas 4. Line the base of a 23cm springform tin with baking parchment. Place the bourbon biscuits in a food processor and blitz until reduced to fine crumbs. Mix the melted butter and biscuit crumbs together, then press firmly onto the base of the tin with the back of a spoon. Bake in the oven for 10 mins then leave to cool while you make the filling.', 'Turn oven temperature up to 240C/220C fan/gas 9. In a large bowl beat the cream cheese and sugar with an electric whisk until creamy, then add in the cocoa, vanilla, coffee, eggs, soured cream and the melted chocolate and whisk again until smooth.', 'Brush the sides of a cake tin with a little more melted butter then pour in the cheesecake mixture and smooth the top with a spatula. Bake for 10 mins, then turn the heat down to 110C/90C fan/gas 1/4 for 25-30 mins. When ready the filling should be set, but with a little wobble in the middle. Turn off the oven, but leave the oven door open and allow it to cool in there for 2 hrs. Chill until ready to serve.', 'To decorate the cheesecake, carefully remove it from the tin and removed the lining paper from the base. Lightly whip the double cream and place or pipe 4 large dollops of it on top of the cheesecake in a ring with 4 smaller dollops in between. Top each mound of cream with a smaller splodge of passion fruit curd and then top with the cream egg halves then place the whole ones in between. Serve immediately.']"
