name,image,time,ingredient,nutrition,categoty,methode
Courgette & orange cake with cream cheese frosting,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/courgette-cake.jpg,Prep:10Cook:50,"['350g courgettes (no need to peel them)', '200g soft brown sugar', '125ml sunflower oil', '3 large eggs, lightly beaten', 'grated zest 1 orange', '1 tsp vanilla extract', '100g sultanas', '300g self raising flour', '1 tsp baking powder', '200g full-fat cream cheese', '100g icing sugar, sifted']","['  kcal 391  ', '  fat 20g  ', '  saturates 7g  ', '  carbs 49g  ', '  sugars 31g  ', '  fibre 2g  ', '  protein 5g  ', '  salt 0.5g  ']",quick-cake,"['Heat oven to 180C/160C fan/gas 4. Lightly oil and line a 1kg loaf tin with a strip of baking parchment. Finely grate the courgettes, then squeeze out as much liquid as you can with your hands (too much will make the cake soggy). ', 'Stir the courgettes with the sugar, sunflower oil, eggs, orange zest, vanilla and sultanas, then fold in the flour and baking powder until they disappear, but don’t overmix. ', 'Scrape the mixture into the tin and bake for 50 mins until a skewer inserted into the cake comes out clean. Remove from the tin and cool on a wire rack. ', 'Meanwhile, beat the cream cheese with the icing sugar (don’t overbeat as this can make the mixture too soft), then chill. Spread over the cooled cake, scatter with the zest and chill until ready to serve. Will keep for a week in the fridge.']"
Vegan cupcakes with banana & peanut butter,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/cupcakes_0.jpg,Prep:25Cook:20,"['240g self-raising flour', '140g golden caster sugar', '1 tsp bicarbonate of soda', '240g egg-free mayonnaise', '2 large or 3 small ripe bananas, mashed', '1 tsp vanilla extract', '25g vegan dark chocolate chips', '80g vegan margarine', '250g icing sugar', '25ml vegan milk (we used almond milk)', '2 tbsp smooth peanut butter']","['  kcal 295  ', '  fat 14g  ', '  saturates 3g  ', '  carbs 40g  ', '  sugars 28g  ', '  fibre 1g  ', '  protein 2g  ', '  salt 0.7g  ']",quick-cake,"['Heat oven to 170C/150C fan/gas 31?2. Line muffin tins with 16 cases. In a bowl, combine the flour, sugar, 1?2 tsp salt and bicarbonate of soda. In a second bowl or a jug, mix the mayonnaise, mashed bananas and vanilla extract. Pour the wet ingredients into the dry and mix with a spoon until just combined (don’t overmix or your cupcakes will be heavy). Spoon the mixture into the cases and bake for 20 mins. ', 'When the cupcakes come out of the oven, sprinkle the chocolate chips over – they will melt and then harden again, so don’t touch them. ', 'For the icing, combine the vegan margarine and icing sugar in an electric mixer, then add the vegan milk and continue to mix on a slow speed until completely combined. Turn the mixer up and combine for a further 3 mins. Finally, stir in the peanut butter. Pipe or simply spread the icing on top of the cakes. Store in an airtight container and eat within 2 days.']"
Fruity traybake,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/traybake.jpg,Prep:20Cook:40pluscooling,"['175ml vegetable oil, plus extra for greasing', '175g dark muscovado sugar', '3 large eggs', '1 small ripe banana, mashed', '140g grated eating apples', '100g grated carrots', '1 small mango, peeled and cut into small dice', 'zest 1 lemon', '250g self-raising flour', '1 tsp bicarbonate of soda', '1 tsp mixed spice', '225g icing sugar, sieved', '75g passion fruit or lemon curd', '75g cream cheese']","['  kcal 339  ', '  fat 16g  ', '  saturates 4g  ', '  carbs 45g  ', '  sugars 33g  ', '  fibre 2g  ', '  protein 3g  ', '  salt 0.4g  ']",quick-cake,"['Heat oven to 180C/160C fan/gas 4. Grease and line a 22cm square tin with baking parchment. Whisk the oil and sugar in a large mixing bowl until light and fluffy. Beat in the eggs, one at a time, followed by the banana. Stir through the apples, carrots, mango and lemon zest. Combine the flour, bicarb and mixed spice in another bowl, then fold into the fruit mixture. ', 'Pour the mixture into the tin and bake for 40 mins, until a skewer inserted comes out clean. Cool for 10 mins before turning out onto a wire rack. ', 'To make the icing, beat together the icing sugar, passion fruit or lemon curd and the cream cheese. Spread over the top of the cake and cut into square pieces to serve.']"
Cappuccino cake,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--363865_11.jpg,Prep:15Cook:30,"['250g pack butter, softened', '250g light soft brown sugar plus 2-3 tbsp', '300g self-raising flour', '4 eggs, beaten', '50g walnuts, toasted and finely chopped (a food processor is easiest), optional', '200ml very strong coffee (made fresh or with instant), cooled', '500g tub mascarpone', '2 tbsp light soft brown sugar', 'cocoa powder or drinking chocolate to decorate']","['  kcal 559  ', '  fat 39g  ', '  saturates 23g  ', '  carbs 48g  ', '  sugars 29g  ', '  fibre 1g  ', '  protein 5g  ', '  salt 0.72g  ']",quick-cake,"['Heat oven to 180C/fan 160C/gas 4. Butter 2 x 20cm sandwich tins and line the bottoms with greaseproof paper. Beat butter and sugar together with electric beaters until pale and creamy. Add the fl our and eggs in one go and keep beating until evenly mixed. Fold in the walnuts (if using) and half of the coffee. Spoon the mix into the prepared tins and bake for 25-30 mins or until golden and well risen. ', 'Leave the cakes in their tins for 5 mins before turning onto a wire rack. Sweeten the remaining coffee with the extra sugar and sprinkle 4 tbsp over the sponges. Leave to cool completely. ', 'While the cakes cool, make the frosting. Tip the mascarpone into a large bowl and beat in the sugar and remaining coffee until smooth and creamy. Use about half of the frosting to sandwich the sponges together then, using a palette or cutlery knife, spread the rest of the frosting over the top of the cake. Decorate with a dusting of cocoa powder or drinking chocolate. If you’re making this cake to eat at home, it will keep covered in the fridge for 2-3 days. ']"
Microwave chocolate cake,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--911517_11.jpg,Prep:5Cook:10,"['100ml sunflower oil, plus extra for pan', '175g caster sugar', '140g plain flour', '3 tbsp cocoa', '3 tsp baking powder', '2 large eggs', '1 tsp vanilla essence', 'chocolate sprinkles, to serve', '100g dark chocolate, broken into pieces', '5 tbsp double cream']","['  kcal 364  ', '  fat 23g  ', '  saturates 9g  ', '  carbs 34g  ', '  sugars 24g  ', '  fibre 1g  ', '  protein 4g  ', '  salt 0.5g  ']",quick-cake,"['Grease a 22cm silicone microwaveable cake pan with a little oil and place a circle of baking parchment in the bottom. ', 'Mix sugar, flour, cocoa and baking powder in a bowl. In a jug, whisk the oil, eggs, vanilla and 100ml hot water until combined. ', 'Add liquid ingredients to the dry ingredients and mix thoroughly until you have a lump-free batter. Pour mixture into the cake pan and gently tap to pop any air bubbles. Cover with cling film. ', 'Microwave on Full power (800 watts) for 7 mins. Remove and check if the cake is cooked by poking a skewer into the middle: if it comes out clean it is ready. Allow cake to stand for 5 mins, then remove cling film and turn out onto a cooling rack. ', 'For the ganache, melt the chocolate on Half power (600 watts) for approximately 2 mins, stirring every 30 secs until melted. Add the cream and mix thoroughly until smooth and glossy. ', 'Once the cake is cool, spread over the ganache and scatter with the sprinkles. The cake will keep for up to 3 days in an airtight container.']"
Sticky toffee banoffee cake,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--364199_12.jpg,"Readyin30,plusmakingfilling","['200g caster sugar', '200g softened butter', '4 eggs, beaten', '200g self-raising flour', '1 tsp baking powder', '2 tbsp milk', '1 tsp vanilla extract', '2 mashed, ripe bananas', '284ml double cream', '4 tbsp Banoffee toffee (Merchant Gourmet Banoffee Toffee, from major supermarkets is ideal)', '1 banana, sliced']","['  kcal 494  ', '  fat 32g  ', '  saturates 18g  ', '  carbs 49g  ', '  sugars 25g  ', '  fibre 0.9g  ', '  protein 6g  ', '  salt 0.8g  ']",quick-cake,"['Heat oven to 190C/fan 170C/gas 5. Butter two 20cm sandwich tins and line with non-stick baking paper. In a large bowl, beat all the cake ingredients together including the vanilla extract and 2 mashed, ripe bananas, until you have a smooth, soft batter. ', 'Divide the mixture between the tins, smooth the surface with a spatula or the back of a spoon, then bake for about 20 mins until golden and the cake springs back when pressed. Turn onto a cooling rack and leave to cool completely. ', 'For the filling, whip the double cream and fold through the Banoffee toffee. To serve, spread half of the cream over one of the cakes, then top with another sliced banana. ', 'Sandwich together, then cover with more cream then decorate the cake with an elegant drizzle of Banoffee toffee. Keep in an airtight container and eat within 2 days. ']"
Elderflower crunch cake,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--358495_12.jpg,Prep:20Cook:50,"['175g softened butter, plus extra for greasing', '175g golden caster sugar', '3 eggs', '140g self-raising flour', '85g ground almonds', '½ tsp baking powder', '100ml milk', '4 tbsp elderflower cordial', '4 tbsp white or golden granulated sugar']","['  kcal 463  ', '  fat 27g  ', '  saturates 13g  ', '  carbs 50g  ', '  sugars 37g  ', '  fibre 1g  ', '  protein 7g  ', '  salt 0.61g  ']",quick-cake,"['Heat oven to 160C/140C fan/gas 3. Grease and line a 2lb/900g loaf tin with a long strip of baking parchment. To make the loaf cake batter, beat the butter and sugar with an electric whisk until light and fluffy. Beat in the eggs, flour, almonds, baking powder and milk until smooth. Pour into the tin and bake for 45-50 mins until golden, risen and a skewer poked in the centre comes out clean. ', 'As soon as the cake has come out of the oven, prick it all over with a skewer. Mix together the cordial and extra sugar, then pour all over the cake. Cool in the tin, then carefully lift out to slice.']"
Pineapple upside-down cake,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--363769_12.jpg,Prep:15Cook:40,"['50g softened butter', '50g light soft brown sugar', '7 pineapples rings in syrup, drained and syrup', 'glacé cherry', '100g softened butter', '100g golden caster sugar', '100g self-raising flour', '1 tsp baking powder', '1 tsp vanilla extract', '2 eggs']","['  kcal 407  ', '  fat 23g  ', '  saturates 14g  ', '  carbs 49g  ', '  sugars 36g  ', '  fibre 1g  ', '  protein 5g  ', '  salt 0.87g  ']",quick-cake,"['Heat oven to 180C/160C fan/gas 4. For the topping, beat the butter and sugar together until creamy. Spread over the base and a quarter of the way up the sides of a 20-21cm round cake tin. Arrange pineapple rings on top, then place cherries in the centres of the rings. ', 'Place the cake ingredients in a bowl along with 2 tbsp of the pineapple syrup and, using an electric whisk, beat to a soft consistency. Spoon into the tin on top of the pineapple and smooth it out so it’s level. Bake for 35 mins. Leave to stand for 5 mins, then turn out onto a plate. Serve warm with a scoop of ice cream.']"
Banana & pecan loaf,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--363953_11.jpg,Prep:25Cook:50,"['175g softened butter, plus extra for greasing', '175g golden caster sugar', '3 eggs', '140g self-raising flour', '85g ground almonds', '½ tsp baking powder', '100ml milk', '2 small, very ripe bananas', '50g pecans, chopped, plus extra', '85g softened butter', '100g icing sugar, sifted', '1 tsp vanilla extract']","['  kcal 608  ', '  fat 41g  ', '  saturates 19g  ', '  carbs 56g  ', '  sugars 42g  ', '  fibre 2g  ', '  protein 8g  ', '  salt 0.74g  ']",quick-cake,"['Heat oven to 160C/140C fan/gas 3. Grease and line a 2lb/900g loaf tin with a long strip of baking parchment. To make the loaf cake batter, beat the butter and sugar with an electric whisk until light and fluffy. Add the bananas in a few chunks and beat in with the eggs, flour, almonds, baking powder and milk until smooth – the whisk will mash the bananas. Stir in the pecans, then scrape into the tin. Bake for 45-50 mins until golden, risen and a skewer poked in comes out clean. Cool in the tin, then lift out. ', 'Beat the butter, icing sugar and vanilla. Spread on top of the cooled cake and scatter with more chopped pecans']"
Easy chocolate cupcakes,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--363907_12.jpg,Prep:20Cook:20Pluschilling,"[""300g dark chocolate, broken into chunks - don't use one with a high cocoa content"", '200g self-raising flour', '200g light muscovado sugar, plus 3 tbsp extra', '6 tbsp cocoa', '150ml sunflower oil, plus a little extra for greasing', '284ml pot soured cream', '2 eggs', '1 tsp vanilla extract']","['  kcal 534  ', '  fat 31g  ', '  saturates 11g  ', '  carbs 62g  ', '  sugars 46g  ', '  fibre 0g  ', '  protein 6g  ', '  salt 0.3g  ']",quick-cake,"['Heat oven to 180C/fan 160C/gas 4 and line a 10-hole muffin tin with paper cases. Whizz the chocolate into small pieces in a food processor. In the largest mixing bowl you have, tip in the flour, sugar, cocoa, oil, 100ml soured cream, eggs, vanilla and 100ml water. Whisk everything together with electric beaters until smooth, then quickly stir in 100g of the whizzed-up chocolate bits. Divide between the 10 cases, then bake for 20 mins until a skewer inserted comes out clean (make sure you don’t poke it into a chocolate chip bit). Cool on a wire rack. ', 'To make the icing, put the remaining chocolate bits, soured cream and 3 tbsp sugar in a small saucepan. Heat gently, stirring, until the chocolate is melted and you have a smooth icing. Chill in the fridge until firm enough to swirl on top of the muffins, then tuck in.']"
Lemon drizzle cakes,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--613675_11.jpg,Prep:15Cook:30,"['250g pack of butter, softenend', '400g caster sugar', '3 eggs, lightly beaten', '250g self-raising flour', 'zest and juice 3 lemons']","['  kcal 378  ', '  fat 19g  ', '  saturates 11g  ', '  carbs 51g  ', '  sugars 36g  ', '  fibre 1g  ', '  protein 4g  ', '  salt 0.5g  ']",quick-cake,"['Heat oven to 160C/140C fan/gas 3. Line a muffin tin with 12 muffin cases. With an electric whisk, whisk the butter, 250g of the sugar, eggs, flour, zest of 2 lemons and juice from 1 lemon until just combined – don’t over-whisk. Divide between the cases (they will be quite full), then bake on a middle shelf for 30 mins, until a skewer poked in comes out clean. ', 'Cool for 10 mins, then transfer cakes to a cooling rack on a tray and poke each a few times with a skewer. Pour remaining lemon juice over remaining 150g sugar and zest 1 lemon, and immediately spoon over the cakes. Leave to cool.']"
