name,image,time,ingredient,nutrition,categoty,methode
Japanese-style bento box,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/bento.jpg,Prep:20Cook:25pluscooling,"['100g fresh edamame in the pods (or frozen soya beans)', 'handful of a favourite fruit, such as fresh pineapple, blueberries or strawberries', '100g sushi rice', '1 tbsp rice vinegar', '½ tsp golden caster sugar', '1 sheet nori', '1 smoked mackerel fillet, about 75g, flaked', '1 tbsp light mayonnaise', '2 spring onions, chopped', 'pea-sized blob wasabi (optional)', '¼ red pepper, thinly sliced lengthways, about 6 slices']","['  kcal 619  ', '  fat 20g  ', '  saturates 3g  ', '  carbs 81g  ', '  sugars 11g  ', '  fibre 6g  ', '  protein 25g  ', '  salt 2.1g  ']",japanese,"['Bring a pan of water to the boil and cook the edamame for 3-4 mins (or 1-2 mins if using frozen soya beans) until tender. Drain, sprinkle with salt and set aside. ', 'Rinse the rice well in cold water until the water runs clear. Put the rice in a heavy-based pan with a tight-fitting lid and cover with 200ml water. Bring just to the boil, then put on the lid, turn the heat to its lowest point and cook for 15-20 mins, until the liquid is absorbed. Remove from the heat and leave with the lid on for another 10 mins. ', 'Spoon the cooked rice into a wide bowl and leave to cool a little. Stir together the rice vinegar, sugar and a small pinch of salt, until the sugar and salt dissolve. Mix this into the cooled rice. Lay the nori sheet on a sushi rolling mat or sheet of cling film. With damp hands, spread the rice over two-thirds of the nori sheet. ', 'Mix the smoked mackerel, mayonnaise and spring onions, season well with black pepper. Spread a line of wasabi down the middle of the rice, if using, and layer on the red pepper pieces, then the fish mixture. Roll the sushi up, starting from the end covered with rice. Dampen the uncovered end to help it stick. Slice into about 6 x 3cm thick pieces. ', 'Pop the sushi rolls into a bento box or lunchbox, adding the edamame and fruit to the other compartments.']"
Vegetable tempura with soy & dipping sauce,https://www.bbcgoodfoodme.com/assets/legacy/user-collections/my-colelction-image/2015/12/recipe-image-legacy-id--3987_10.jpg,Prep:10Cook:15,"['100g (approx) each of a mix of firm vegetables, cut into bite-size pieces, such as aubergine, broccoli, courgette, mushrooms, red pepper and sweet potatoes', 'tempura batter (see below)', 'groundnut or sunflower oil, for deep frying', '3 tbsp soy sauce', '3 tbsp dry sherry', '1 tbsp sugar', '1 lemon, zest only']","['  kcal 471  ', '  fat 35g  ', '  saturates 6g  ', '  carbs 33g  ', '  sugars 4g  ', '  fibre 4g  ', '  protein 5g  ', '  salt 2.08g  ']",japanese,"['Heat oven to 150C/fan 130C/gas 2. Mix together the sauce ingredients in a small bowl. Make the batter (see right). Cover a baking tray with sheets of kitchen paper. Start to heat a deep-fat frying pan or large wok a third full of oil and have the frying basket, or slotted spoon to hand ', 'When the oil reaches 190C dip some of the prepared veg briefly into the batter, shake off any excess, then lower straight into the hot oil. Don’t crowd the frying basket. Fry for about 2 mins until light golden and crisp, then drain on kitchen paper. ', 'Repeat with the remaining vegetables in batches, dipping into the batter just before you fry them and remember to let the oil heat back up to temperature between each batch. Keep the tempura warm in the oven, leaving the door slightly ajar so that they stay crisp. They are best served immediately on a warm plate with the sauce alongside for dipping.']"
Miso brown rice & chicken salad,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--350512_11.jpg,Prep:15Cook:30,"['120g brown basmati rice', '2 skinless chicken breasts', '140g sprouting broccoli', '4 spring onions, cut into diagonal slices', '1 tbsp toasted sesame seeds', '2 tsp miso paste', '1 tbsp rice vinegar', '1 tbsp mirin', '1 tsp grated ginger']","['  kcal 419  ', '  fat 7g  ', '  saturates 1g  ', '  carbs 53g  ', '  sugars 4g  ', '  fibre 5g  ', '  protein 39g  ', '  salt 0.76g  ']",japanese,"['Cook the rice following the pack instructions, then drain and keep warm. While it’s cooking, place the chicken breasts into a pan of boiling water so they are completely covered. Boil for 1 min, then turn off the heat, place a lid on and let sit for 15 mins. When cooked through, cut into slices. ', 'Boil the broccoli until tender. Drain, rinse under cold water and drain again. ', 'For the dressing, mix the miso, rice vinegar, mirin and ginger together. ', 'Divide the rice between two plates and scatter over the spring onions and sesame seeds. Place the broccoli and chicken slices on top. To finish, drizzle over the dressing.']"
Soba noodle & edamame salad with grilled tofu,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--488660_11.jpg,Prep:15Cook:15,"['140g soba noodles', '300g fresh or frozen podded edamame (soy) beans', '4 spring onions, shredded', '300g bag beansprouts', '1 cucumber, peeled, halved lengthways, deseeded with a teaspoon and sliced', '250g block firm tofu, patted dry and thickly sliced', '1 tsp oil', 'handful coriander leaves, to serve', '3 tbsp mirin', '2 tsp tamari', '2 tbsp orange juice', '1 red chilli, deseeded, if you like, and finely chopped']","['  kcal 331  ', '  fat 7g  ', '  saturates 1g  ', '  carbs 48g  ', '  sugars 7g  ', '  fibre 5g  ', '  protein 21g  ', '  salt 1.24g  ']",japanese,"['Heat dressing ingredients in your smallest saucepan, simmer for 30 secs, then set aside. ', 'Boil noodles following the pack instructions, adding the edamame beans for the final 2 mins cooking time. Rinse under very cold water, drain thoroughly and tip into a large bowl with the spring onions, beansprouts, cucumber, sesame oil and warm dressing. Season if you like. ', 'Brush tofu with the veg oil, season and griddle or grill for 2-3 mins each side – the tofu is very delicate so turn carefully. Top the salad with the tofu, scatter with coriander and serve']"
Salmon & cucumber sushi rolls,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--1095463_12.jpg,Prep:20Cook:20Plusdrainingandcooling,"['2 nori sheets', '100g skinless salmon fillets (use really fresh), thinly sliced lengthways', '¼ cucumber, deseeded, thinly sliced lengthways', 'squeeze wasabi, plus extra to serve', 'pickled sushi ginger, to serve', 'light soy sauce, to serve', 'salmon roe, to serve (optional)', '100g sushi rice', '2 tsp saké or mirin (optional)', '1 tbsp caster sugar (omit if using mirin)', '25ml rice vinegar']","['  kcal 59  ', '  fat 1g  ', '  saturates 0g  ', '  carbs 10g  ', '  sugars 3g  ', '  fibre 0g  ', '  protein 3g  ', '  salt 0.2g  ']",japanese,"['First, make the rice. Rinse the sushi rice in a colander, massaging it with your hands until the water runs clear. Leave to drain for 15 mins. ', 'Put the rice in a saucepan with 200ml water and the sake or mirin, if using. Bring to the boil, then cover with a lid, reduce the heat to low and simmer for 20 mins until the liquid is absorbed. Remove from the heat. Set aside, covered, for 15-20 mins. ', 'Transfer to a large bowl. Dissolve the sugar, if using, in the vinegar with a good pinch of salt, pour over the rice and mix. Cover with a damp tea towel and set aside at room temperature until ready to use. ', 'Put 1 nori sheet on a bamboo mat and cover the surface with half of the cooled rice. Lay half of the salmon and cucumber slices along the length of the rice in a strip, being careful not to overfill it. Run a pea-sized blob of wasabi (more if you like it really hot) along the edge of the filling with your finger. ', 'Roll up tightly and squeeze to seal when you reach the end. Repeat with the remaining nori, salmon and cucumber, and more wasabi. Slice each roll into 6 pieces, and serve with extra wasabi, ginger, soy sauce and salmon roe, if you like. Will keep in the fridge for 1 day.']"
Miso-marinated salmon,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--7925_11.jpg,Prep:10Cook:20Plusmarinating,"['3 tbsp pale (shiro) miso paste', '2 tbsp mirin', '1 tbsp sugar', '1 tbsp saké (optional)', '2 x 100g salmon fillets', 'half a cucumber', '2 tsp rice wine vinegar', '1 tsp vegetable oil', 'pinch caster sugar']","['  kcal 239  ', '  fat 13g  ', '  saturates 2g  ', '  carbs 9g  ', '  sugars 5g  ', '  fibre 1g  ', '  protein 22g  ', '  salt 0.82g  ']",japanese,"['Stir together the miso, mirin, sugar and sake, if using. Place the salmon fillets on a plate or in a medium food bag and cover with the miso marinade. Leave in the fridge for at least 30 mins or, better still, overnight. ', 'Heat oven to 200C/fan 180C/gas 6. Lightly oil a baking tray. Use kitchen paper to wipe off the marinade (don’t be tempted to wash it off as you will lose some of the flavour). Place the fillets on the baking tray, skin side down. Cook in the oven for 15 mins until the fish flakes easily and is cooked through. ', 'Meanwhile, make the cucumber salad. Using a vegetable peeler, shave the cucumber into long, thin ribbons. Whisk together the rice wine vinegar, oil and sugar. Toss the cucumber ribbons in the dressing, then curl them up on two plates. Serve with the salmon and some plain white rice sprinkled with toasted sesame seeds.']"
Green tea frozen yogurt with sesame brittle shards,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--1222525_11.jpg,Prep:10Cook:5Pluschillingandfreezing,"['2 x 500g pots 2% Greek yoghurt', '200g caster sugar', '2 tbsp green tea matcha powder', '200g caster sugar', '4 tbsp toasted sesame seeds']","['  kcal 333  ', '  fat 7g  ', '  saturates 2g  ', '  carbs 54g  ', '  sugars 53g  ', '  fibre 1g  ', '  protein 14g  ', '  salt 0.1g  ']",japanese,"[""In a large mixing bowl, whisk the yogurt, sugar and matcha powder well until the sugar is dissolved. Cover and chill for 1 hr or until the mixture is very cold. Pour into an ice-cream machine following the manufacturer's instructions. Scrape into a freezable container and freeze for 4-5 hrs until firm. "", 'To make the sesame brittle, line a baking sheet with baking parchment. Heat the sugar in a medium saucepan. Leave to melt, without stirring, for about 5 mins until bubbling and golden. Stir the sesame seeds into the light caramel, boil for a few secs, then pour the mix onto the baking sheet, spreading as thin as possible. Once hardened, bash the brittle on the counter to crack into pieces. Can be made 1 week in advance and stored in an airtight tin. ', 'Remove the frozen yogurt from the freezer 1 hr or so before serving, to soften slightly. Spoon into small bowls with the sesame brittle scattered over.']"
Grilled salmon teriyaki with cucumber salad,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--22563_10.jpg,Prep:10Cook:20,"['1 tbsp sunflower oil', '5 tbsp soy sauce', '5 tbsp mirin or dry sherry', '1 tbsp golden caster sugar', '1 piece fresh root ginger, peeled and finely grated', '2 garlic cloves, crushed to a paste', '4 frozen boneless, skinless salmon fillets', '1 small cucumber', '1 tbsp rice wine vinegar', '1 tbsp soy sauce', '½ tsp golden caster sugar', '1 tbsp toasted sesame seeds']","['  kcal 340  ', '  fat 18g  ', '  saturates 3g  ', '  carbs 18g  ', '  sugars 9g  ', '  fibre 0g  ', '  protein 27g  ', '  salt 4.23g  ']",japanese,"['Heat the grill to high and brush a sturdy baking tray with oil. In a large bowl, mix the soy, mirin, sugar, ginger and garlic together until the sugar has dissolved, then toss the frozen salmon in the soy mix until coated. Tip the remaining marinade into a small saucepan and bring to a simmer. ', 'Place the tray about 4in away from the heat, then grill for 20 mins. Brush the fish every few mins with the simmering marinade until cooked through and glazed. If the fillets are thick, you may need to turn them on their sides so they cook evenly. Remove from the grill. Simmer the marinade until sticky, then pour it over the cooked salmon. ', 'For the cucumber salad, use a swivel blade peeler to peel the cucumber into slices. Make the dressing by mixing the vinegar with the soy sauce, sugar and sesame seeds. Toss the cucumber with the dressing and serve with the salmon and boiled rice.']"
Saucy Japanese greens with sticky sesame rice,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--1217468_11.jpg,Prep:20Cook:20,"['1 tbsp caster sugar', '140g sushi rice', '1 tbsp sesame seed, toasted', '1 tsp sesame oil', '1 tbsp sunflower oil', '250g long-stemmed broccoli, such as Tenderstem or purple sprouting', '90g pack baby pak choi, each halved lengthways', '6 spring onions, halved lengthways', '2 tbsp brown miso paste', '1 tbsp mirin', '1 tbsp rice wine vinegar', '1 tbsp soft brown sugar', '2 tsp finely grated ginger', '1 red chilli, deseeded and diced']","['  kcal 552  ', '  fat 14g  ', '  saturates 2g  ', '  carbs 91g  ', '  sugars 32g  ', '  fibre 7g  ', '  protein 14g  ', '  salt 2.1g  ']",japanese,"['Stir together all the sauce ingredients with 1 tbsp water. Set aside. ', 'Bring a large pan of water to the boil with the caster sugar and ½ tsp salt. Add the rice and boil for 15 mins (or following pack instructions) until just cooked. Drain well and return to the pan. Sprinkle over the sesame seeds and sesame oil, then cover and set aside to keep warm. ', 'Heat the sunflower oil in a wok until very hot, then toss in the broccoli and stir-fry for 2-3 mins until almost tender, adding splashes of water occasionally to create steam. Add the pak choi and spring onions, and stir-fry for 30 secs, then stir in the sauce and cook for a further 1-2 mins, stirring constantly. ', 'Spread the rice over 2 plates, divide over the stir-fry and serve straight away.']"
Avocado prawns in wasabi dressing,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--1281_11.jpg,Readyin15utes,"['2 tsp wasabi paste', '4 tbsp olive oil', '2 tbsp lime juice, plus 6 wedges, to serve', '1 tsp clear honey', '2 large ripe, but firm avocados', '250g pack chilled large peeled prawns', '2 heads of chicory, red if possible, separated into leaves', 'few sprigs of watercress', 'prawn crackers, to serve']","['  kcal 223  ', '  fat 19g  ', '  saturates 2g  ', '  carbs 3g  ', '  sugars 1g  ', '  fibre 2g  ', '  protein 11g  ', '  salt 1.71g  ']",japanese,"['In a large bowl, mix dressing ingredients until blended. Season with salt, then set aside. ', 'To serve, halve and stone the avocados. Dice the flesh while it’s still in the skin then scoop into a bowl. Add the prawns and toss in the dressing. Line six small serving bowls or tumblers with two or three chicory leaves. Pile in avocado and prawn mixture. Top with watercress and lime wedges. Serve with prawn crackers.']"
