name,image,time,ingredient,nutrition,categoty,methode
"Honey, sesame & orange king prawns",https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2019/12/honey-sesame-orange-king-prawns.jpg,Prep:10Cook:10,"['2 tsp sesame oil', '1 large orange, zested and juiced', '3 tbsp honey', '2 tbsp low-salt soy sauce', '1 tbsp rice vinegar', '3 tbsp cornflour', '2 tbsp sesame seeds', 'generous pinch of Chinese five-spice powder', '300g raw king prawns', '3 tbsp sunflower or vegetable oil', '1 garlic clove, thinly sliced', '2 spring onions, sliced', '200g long-grain rice, cooked, to serve']","['  kcal 444  ', '  fat 13g  ', '  saturates 2g  ', '  carbs 66g  ', '  sugars 14g  ', '  fibre 2g  ', '  protein 15g  ', '  salt 1.7g  ']",chinese,"['Mix the oil, orange zest and juice, honey, soy and vinegar in a bowl, then combine the cornflour, sesame seeds, five-spice and a pinch of salt in another bowl. Run a small knife down the back of each prawn, so they butterfly out as they cook, helping more sauce stick to them.', 'Toss the prawns through the cornflour mixture. Heat the oil in a large wok or frying pan. When it’s very hot, add the garlic. Sizzle for 10 secs, but don’t let it brown. Add the prawns and any flour and seeds left in the bowl. Stir-fry over a high heat for a few minutes, until the prawns are pink and the sesame seeds are golden. Tip the prawns onto a plate and pour the sauce mixture into the wok. Bubble for a few minutes until thickened. Add the prawns back to the wok and stir to coat in the sauce. Heat through for another 30 seconds. Top with spring onions and serve with rice.']"
White chocolate fortune cookies,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2019/11/white-chocolate-fortune-cookie.jpg,"Prep:15Cook:8cookingtimeperbatch,plus1hrchilling","['2 egg whites', '1 tsp vanilla extract', '3 tbsp grapeseed oil', '100g plain flour', '2 tsp cornflour', '100g golden caster sugar', '150g white chocolate, chopped', 'sprinkles, to decorate']","['  kcal 322  ', '  fat 14g  ', '  saturates 5g  ', '  carbs 45g  ', '  sugars 31g  ', '  fibre 1g  ', '  protein 5g  ', '  salt 0.1g  ']",chinese,"['Heat the oven to 180C/160C fan/gas 4 and line a large baking sheet with a silicone baking sheet. Write fortunes on pieces of white paper measuring 6cm long by 1cm wide.', 'Using an electric whisk, whisk the egg whites, vanilla and oil with ½ tbsp cold water until frothy, about 30 seconds. Put the flour, cornflour, sugar and a good pinch of salt in a bowl, then tip into a sieve and sift into the egg white mixture. Whisk to a smooth batter and chill for 1 hr.\xa0', 'Put ½ tbsp of mixture onto the prepared baking sheet. Using a small palette knife, push the mixture out into a thin 8cm circle. Repeat with another ½ tbsp of the mixture to make two cookies, spacing them well apart as they will spread. Bake two cookies at a time, as you will need to shape them while they are hot. Bake for 8 mins until the edges turn golden.', 'Using a palette knife, lift the cookies one at a time onto a board, flipping them over. Put a fortune\xa0in the middle of the circle, then fold the circle in half, pinching the two edges together to seal. Lift the cookie onto the rim of a mug or pan and very gently pull the two corners down to shape. Hold for 10 seconds, then transfer the cookies to muffin tins so that they hold their shape while cooling and setting. Repeat with the remaining cookie mixture.', 'Melt the white chocolate in the microwave or in a bowl set over a pan of simmering water. Tip the sprinkles into small, deep bowls. Dip the two ends of each cookie into the chocolate, shake off any excess, then dip into the sprinkles. Leave to dry on a board. Will keep for three days in an airtight container.']"
Easy beef in black bean sauce,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2019/03/beef-in-black-bean-sauce.jpg,Prep:15Cook:15,"['2 x 250g rump steaks', '1 tbsp cornflour', '2 tbsp sesame oil', '1 large white onion, cut into thin wedges', '1 red pepper, deseeded and sliced', '1 green pepper, deseeded and sliced', '2 fat garlic cloves, crushed', '1 thumb-sized piece ginger, peeled and grated', '1-2 red chillies, finely chopped', '5 tbsp black bean sauce', '1 tbsp rice wine vinegar', '2 tsp sugar', 'sticky rice, to serve', 'coriander leaves, to serve (optional)']","['  kcal 297  ', '  fat 12g  ', '  saturates 3g  ', '  carbs 15g  ', '  sugars 10g  ', '  fibre 4g  ', '  protein 30g  ', '  salt 1.38g  ']",chinese,"['Remove the thick layer of fat running down the side of the steaks and discard. Slice\xa0the steak into 1cm-thick,\xa0long strips and toss with the cornflour and some seasoning.', 'Heat the oil in a large frying pan or wok over a high heat then add the steak, frying for 3-5 mins or until golden brown on the outside. Remove with a slotted spoon and transfer to a plate.\xa0', 'Add the onion and peppers to the pan and fry for 6-7 mins or until beginning to soften. Stir through the garlic, ginger and chilli and cook for a further min. Return the beef to the pan and stir through the black bean sauce, rice wine vinegar, sugar and 2 tbsp water to loosen a little. Bring to a simmer and then remove from the heat.\xa0', 'Serve the stir-fry in deep bowls with mounds of sticky rice and top with coriander, if you like.\xa0']"
Steamed sea bass,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2017/10/steamed-sea-bass.jpg,Prep:20Cook:20,"['30g ginger, peeled and cut into matchsticks (use a julienne peeler if you have one)', '1 whole large sea bass (about 800g), gutted and cleaned (ask your fishmonger to do this), or 4 fillets of sea bass', '1 tbsp light soy sauce', '1 tbsp dark soy sauce', '1 tbsp vegetable oil', '1 tsp palm sugar', '1 spring onion, sliced diagonally', '½ small pack coriander, trimmed but still with most of the stalks on', '½ red chilli, finely sliced diagonally']","['  kcal 331  ', '  fat 20g  ', '  saturates 4g  ', '  carbs 3g  ', '  sugars 2g  ', '  fibre 0g  ', '  protein 35g  ', '  salt 1.4g  ']",chinese,"['Heat oven to 180C/160C fan/gas 4. Put half the ginger in the cavity of the fish, then lay it on foil. Pull the sides of the foil up around the fish to create a foil bowl, then add 1 tbsp water (this will steam the fish), seal and cook in the oven for 15-20 mins or a large bamboo steamer until the fish is flaking apart.', 'Transfer to a serving platter, leaving the juices in the foil. Heat the soy sauces, oil and palm sugar in a saucepan with 1 tbsp water until boiling and bubbling. Top the fish with the spring onion, chilli, most of the coriander and the rest of the ginger. Pour the hot liquid over the fish to ‘cook’ the aromatics on top. Scatter over any leftover coriander stalks to serve.']"
Hoisin mackerel pancakes,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2017/03/hoisin-mackerel-pancakes.jpg,Prep:15Cook:5,"['3 mackerel fillets, all bones removed, cut into finger-length strips', '2 tbsp hoisin sauce, plus extra for dipping', '4 spring onions', '½ cucumber', '2 Little Gem lettuces', '1 tsp vegetable oil', '10 Chinese pancakes (available from Waitress, Asian supermarkets or Chinese takeaways)']","['  kcal 393  ', '  fat 22g  ', '  saturates 4g  ', '  carbs 24g  ', '  sugars 9g  ', '  fibre 3g  ', '  protein 24g  ', '  salt 0.9g  ']",chinese,"['Marinate the mackerel in the hoisin sauce while you prepare the veg. Cut the spring onions and cucumber into thin matchsticks, and separate the lettuce leaves.', 'Heat the oil in a large frying pan over a medium heat. Add the mackerel and fry for 3-4 mins until sticky and caramelised. Heat the pancakes following pack instructions. Serve everything in the middle of the table and let everyone help themselves.']"
Stir-fried garlic green beans,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2016/12/green-beans.jpg,Prep:5Cook:10,"['2 tbsp sunflower oil', '200g pack trimmed green beans', '3 garlic cloves, finely sliced', '1 tsp oyster sauce or soy sauce']","['  kcal 46  ', '  fat 4g  ', '  saturates 1g  ', '  carbs 18g  ', '  sugars 7g  ', '  fibre 1g  ', '  protein 3g  ', '  salt 0.6g  ']",chinese,"['Heat the oil in a wok, then stir-fry the green beans for 5 mins until they start to brown. Add the garlic and continue to cook until just tinged brown, then splash in the oyster sauce and serve.']"
Ginger & chilli oil,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2016/12/ginger-and-chilli.jpg,Prep:5Cook:5,"['white parts of one bunch spring onions', 'a large piece of ginger', 'whole red chilli', '3 tbsp vegetable oil']","['  kcal 53  ', '  fat 6g  ', '  saturates 0g  ', '  carbs 1g  ', '  sugars 0g  ', '  fibre 0g  ', '  protein 0g  ', '  salt 0g  ']",chinese,"['Finely chop the spring onions, a large piece of ginger and a whole red chilli and tip into a small dish. Heat 3 tbsp vegetable oil until smoking hot, then pour into the dish and leave to sizzle. Can be made a day ahead covered with cling film.']"
Hot & sour prawn & sweetcorn soup,https://www.bbcgoodfoodme.com/assets/legacy/recipe/recipe-image/2016/12/sweetcorn-soup.jpg,Prep:10Cook:10,"['1½ l hot chicken stock', '1 tsp white caster sugar', '2 tbsp Chinese black rice vinegar, cider or white wine vinegar', '1 thumb-sized piece ginger, finely sliced into matchsticks', '½ red chilli, sliced', '½ pack silken tofu, diced', 'handful frozen sweetcorn', '150g cooked prawns', '2 eggs, beaten with 1 tsp sesame oil', '150g beansprouts, rinsed', 'shredded spring onions, to serve']","['  kcal 132  ', '  fat 4g  ', '  saturates 1g  ', '  carbs 5g  ', '  sugars 4g  ', '  fibre 1g  ', '  protein 10g  ', '  salt 2.8g  ']",chinese,"['Put the stock in a saucepan over a low heat, add the sugar, vinegar, ginger and chilli, and bring to a gentle simmer. Add the tofu, sweetcorn and prawns, simmer gently for 2 mins, then pour in the egg mixture in a steady stream, stirring to make egg strands.', 'Pile some beansprouts in each bowl and ladle the soup over. Scatter over the spring onions and serve.']"
Char sui puffs,https://www.bbcgoodfoodme.com/assets/recipes/24559/original/char-sui-puffs.jpg,Prep:25Cook:25,"['225g plain flour', '125g slightly salted butter, wrapped in foil and chilled', '400g pack pork sausages', '2 tsp five-spice powder', '2 tbsp oyster sauce', '2 tbsp hoisin sauce', 'thumb-sized piece ginger, finely grated', 'a little flour, for dusting', '1 egg, beaten', '1 tbsp black and white sesame seeds']","['  kcal 163  ', '  fat 11g  ', '  saturates 5g  ', '  carbs 11g  ', '  sugars 1g  ', '  fibre 1g  ', '  protein 4g  ', '  salt 0.5g  ']",chinese,"['You can make the pastry up to 2 days before. Weigh the flour into a bowl and add 1/2 tsp salt. Holding the butter by the foil (to prevent it from becoming too warm), grate it directly into the flour on the coarse side of the grater. Dip the block of butter into the flour every now and then, and mix the grated butter into the flour with a cutlery knife to prevent it clumping together in the bowl. When the butter is evenly distributed throughout the flour, pour in 100g cold water. Mix with the cutlery knife until it clumps together. Tip onto your work surface and knead briefly to bring the pastry together – don’t overwork or you’ll lose the pockets of butter, which will create the layers. Wrap in cling film and chill for at least 30 mins.', 'Heat oven to 200C/180C fan/gas 6 and line two baking trays with parchment. Squeeze the sausagemeat from the skins into a bowl. Add the five-spice, oyster sauce, hoisin and ginger. Mix until fully combined.', 'Lightly flour your work surface. Roll out the pastry to the thickness of a 50p coin, then use a 10cm biscuit cutter to stamp out as many circles as you can. Fold the scraps back on themselves, but don’t scrunch up the pastry, or you’ll lose the layers. Re-roll and stamp out a few more if you can – you should make 18-20.', 'Scoop the sausage mixture into balls (the size of cherry tomatoes) with a spoon and put in the middle of each pastry circle. Brush a little beaten egg over the pastry, then fold three sides in to partially cover the sausage and create a triangle shape, pinching the corners together. Brush more egg over the top of the pastry and sprinkle with sesame seeds. Arrange on the trays and bake for 25 mins until golden brown. Cool on the trays, ready to pack up for a picnic – or serve warm. Will keep in the fridge for up to 2 days.']"
Hot & sour pork & pepper stir-fry,https://www.bbcgoodfoodme.com/assets/legacy/recipe_images/recipe-image-legacy-id--430455_11.jpg,Prep:10Cook:25,"['100g Thai jasmine rice', '1 tbsp sesame seeds', '1 tsp sunflower oil', '250g pork fillet, cut into finger-width strips', '1 red and 1 yellow pepper, deseeded and sliced', '2 tsp cornflour', '2 tsp soy sauce', 'juice 1 lime', '2 tbsp clear honey', '½ red chilli, sliced']","['  kcal 506  ', '  fat 15g  ', '  saturates 4g  ', '  carbs 64g  ', '  sugars 21g  ', '  fibre 4g  ', '  protein 34g  ', '  salt 1.11g  ']",chinese,"['Place the rice in a saucepan with 300ml boiling water. Bring to the boil, stir once, cover with a lid and reduce the heat to low. Cook for 15 mins, by which time the rice should have absorbed all the liquid and be perfectly cooked. Dry-fry the sesame seeds until toasted golden, then tip into a small bowl and set aside.', 'Heat the oil in a non-stick frying pan or wok, add the pork and peppers and stir-fry for 5-6 mins over a high heat until the pork is lightly browned and cooked through. Mix the cornflour and soy sauce together in a bowl, then add the lime juice, honey, chilli and sesame seeds, plus 6 tbsp cold water. Pour into the wok and cook until the sauce has slightly thickened, tossing the pan to coat the pork and peppers. Serve with the rice.']"
